Time (s),Jitter
0.780504069,-8.92462106e-06
0.780621684,-8.53837353e-06
0.780712539,-8.39216506e-06
0.780785922,2.92157876e-05
0.780787154,-9.01348069e-06
0.781038608,-6.46777998e-06
0.781279253,-7.11390987e-06
0.781493179,-8.03979691e-06
0.782072637,3.64863446e-05
0.782429026,-6.90357006e-06
0.782533793,-1.86665491e-05
0.782554065,-5.93710942e-06
0.782628808,-6.67935631e-06
0.782881213,3.69029604e-05
0.783006628,-8.51080695e-06
0.783218058,-5.94124879e-06
0.783520047,-7.9311693e-06
0.784085682,-7.56918525e-06
0.784355335,-9.22276838e-06
0.784424087,-8.97241773e-06
0.784838475,-9.36196567e-06
0.785027569,-6.4562751e-06
0.785337846,-9.73372701e-06
0.785569131,3.79683362e-05
0.785762625,3.54630576e-05
0.785975351,-9.26251959e-06
0.786048807,-7.71650167e-06
0.786215829,-9.7379558e-06
0.786510642,-6.55224324e-06
0.786656185,-9.09386701e-06
0.786825223,-8.13174273e-06
0.787155548,-7.45779501e-06
0.787420921,-8.83148914e-06
0.787453433,3.7646684e-05
0.787936412,-7.33540175e-06
0.787997972,-9.89282079e-06
0.788076747,-9.66629958e-06
0.78816721,-7.1284408e-06
0.788269137,-1.00537979e-05
0.788787964,-9.88324412e-06
0.788835972,-7.88918857e-06
0.789156296,-6.21556951e-06
0.789202079,3.99900164e-05
0.789528509,-8.43978629e-06
0.789642315,3.77423901e-05
0.789962417,-8.35943468e-06
0.790000088,3.39594499e-05
0.790330989,-5.94272351e-06
0.790370957,-8.90840724e-06
0.790466188,-6.1388115e-06
0.790645946,-8.89649952e-06
0.790924823,-6.77473939e-06
0.791152589,-9.5402614e-06
0.791302315,3.9721424e-05
0.791442442,-8.40439414e-06
0.791496978,-5.93885279e-06
0.7916288,-7.76083908e-06
0.791928589,-9.55036168e-06
0.792250778,3.82477193e-05
0.792370665,-8.63804112e-06
0.792556015,-8.98771149e-06
0.792730822,-9.79317374e-06
0.793007923,-9.89461037e-06
0.793259096,-7.06877955e-06
0.793422463,-6.43511329e-06
0.793816371,-8.34495306e-06
0.79407924,-7.21508581e-06
0.794435061,-9.03674771e-06
0.794805337,-8.31459701e-06
0.795236941,-5.92106583e-06
0.795507042,3.89648605e-05
0.795744728,-8.72088544e-06
0.795985102,-9.09450344e-06
0.796056325,-6.31690358e-06
0.796060757,3.62417365e-05
0.796254931,-5.93273172e-06
0.796685927,-8.9304265e-06
0.796826181,-7.18457241e-06
0.796872645,3.53423093e-05
0.797041907,-1.5917477e-05
0.797135178,-7.18773157e-06
0.797338672,3.53071663e-05
0.797422064,-8.08275052e-06
0.797759212,3.87552636e-05
0.79845583,-9.86619489e-06
0.798537989,-9.02387095e-06
0.798693459,-9.49342671e-06
0.799162679,-9.71492609e-06
0.799192854,4.00987551e-05
0.799325573,-7.61928466e-06
0.799403796,-9.84075361e-06
0.79976624,3.67018091e-05
0.799949583,-7.64022688e-06
0.800134045,-9.10188766e-06
0.800368155,-7.21203462e-06
0.800622192,3.97377579e-05
0.800787238,3.76800814e-05
0.800883942,-8.02185903e-06
0.800984509,-9.5873982e-06
0.80110898,-7.05758717e-06
0.801155235,-7.31171141e-06
0.801337417,-8.49353302e-06
0.801529088,-6.16395252e-06
0.801536239,3.86741336e-05
0.801680838,-6.92409192e-06
0.801728005,3.38992226e-05
0.801823133,-8.22667011e-06
0.8018949,-5.99313538e-06
0.801934724,-9.81462267e-06
0.80209293,-8.0205698e-06
0.802254233,-2.13191146e-05
0.80228424,-8.32498485e-06
0.802409127,-8.21088488e-06
0.80256103,-9.1125549e-06
0.802607501,-8.58236105e-06
0.802773587,-2.06649809e-05
0.80296309,-1.91641836e-05
0.803170408,-9.48176172e-06
0.803220863,-5.93624582e-06
0.803283766,-9.83773427e-06
0.803697938,3.59770832e-05
0.803875801,-9.88439461e-06
0.80395144,-8.52222058e-06
0.804045879,-5.96070038e-06
0.804120446,-8.52652635e-06
0.804159462,-6.54085904e-06
0.805049845,-5.93134748e-06
0.805111205,-6.289745e-06
0.805264491,3.44134895e-05
0.805432745,-9.84000481e-06
0.805464393,3.85021932e-05
0.805965252,-6.36018801e-06
0.806020252,-6.35857005e-06
0.806251417,-7.52465587e-06
0.806379392,-9.49824024e-06
0.806469599,-9.70374098e-06
0.806607822,-6.92601243e-06
0.806812244,-8.34789098e-06
0.806980826,-5.93038428e-06
0.807062954,-9.05608403e-06
0.807177032,-7.13427238e-06
0.807180672,3.92157719e-05
0.807585596,-7.71027123e-06
0.807775083,-9.19593783e-06
0.808217582,-6.69823863e-06
0.808240486,3.73882792e-05
0.808376733,-7.85772849e-06
0.808697098,-8.22364392e-06
0.808748713,3.41517013e-05
0.80911711,-7.24646274e-06
0.809240804,-5.94095794e-06
0.809282604,-6.73925137e-06
0.810077428,-7.56933508e-06
0.81020481,3.60375438e-05
0.810447233,-6.3848406e-06
0.810694822,3.00150874e-05
0.81069895,-2.31065897e-05
0.810996987,-8.14453044e-06
0.811132786,-5.94302816e-06
0.811226601,-8.75681517e-06
0.811287992,-9.14650428e-06
0.811537974,-6.12895617e-06
0.811693676,-8.83072619e-06
0.811941058,-7.21290521e-06
0.811983242,-9.39453405e-06
0.812053417,-6.5688765e-06
0.812205279,-9.43049746e-06
0.812613355,-8.5083516e-06
0.812690219,-7.37049318e-06
0.813010304,-8.4563615e-06
0.813056343,3.74941894e-05
0.813181414,-7.57590187e-06
0.813427683,-7.84592557e-06
0.813547194,3.26334765e-05
0.813551618,-1.07874276e-05
0.813627825,-7.99341571e-06
0.813871607,-9.77493399e-06
0.813906119,-6.28537477e-06
0.814049725,-9.89088712e-06
0.814249723,-9.88840072e-06
0.814481337,-6.50276604e-06
0.814645512,-9.67633419e-06
0.81475651,3.23155463e-05
0.814871637,-7.81049173e-06
0.8149377,4.01154341e-05
0.815079195,-1.93755824e-05
0.815152451,-6.63003719e-06
0.815389824,-7.00427953e-06
0.81601113,-6.31469531e-06
0.816280216,-7.40083906e-06
0.816584189,-6.37524046e-06
0.816821962,-7.14944817e-06
0.817000841,-8.02743628e-06
0.817167951,-9.13714684e-06
0.81724155,3.22547733e-05
0.817410445,-7.63931352e-06
0.817601819,-6.01380781e-06
0.817628178,3.8616526e-05
0.817913976,-6.18192699e-06
0.818294555,3.82245097e-05
0.818386923,3.98465431e-05
0.81868988,-8.11142855e-06
0.818824871,-8.1014032e-06
0.819352041,3.97126711e-05
0.819509368,-8.61317667e-06
0.819553856,-1.60970854e-05
0.81993906,-9.30283202e-06
0.820011787,-8.02882732e-06
0.820060411,-9.65041833e-06
0.820106338,-7.57652751e-06
0.820260817,-6.05501678e-06
0.820515838,-8.07700206e-06
0.820584742,-7.97901228e-06
0.820911802,3.99470283e-05
0.821160824,-7.07520814e-06
0.821651035,-1.52873187e-05
0.821699587,-9.83694803e-06
0.821776402,-9.65054441e-06
0.821856641,3.71002175e-05
0.821918488,3.82426973e-05
0.822527539,-6.81160745e-06
0.822668873,-6.14607819e-06
0.822886631,-8.9038633e-06
0.823064309,-6.58222634e-06
0.823296651,-8.92400754e-06
0.823410818,-7.09024511e-06
0.823470889,-9.15996878e-06
0.824747285,3.14238531e-05
0.824750141,-9.42943381e-06
0.825099289,-7.57955163e-06
0.825136185,-8.47344799e-06
0.825320431,-8.71928386e-06
0.825450286,-6.57365268e-06
0.825759443,-9.73123858e-06
0.825863642,-5.92976791e-06
0.825998521,-8.80758403e-06
0.826182615,-8.90137744e-06
0.826347317,3.03870917e-05
0.826850432,-1.77284267e-05
0.827441619,-6.9188019e-06
0.827558873,3.68160807e-05
0.828064325,-9.63753318e-06
0.828217243,-7.55566297e-06
0.828270923,-9.23337805e-06
0.828586615,-5.92791147e-06
0.828912716,-8.02992534e-06
0.829048195,-6.50831596e-06
0.829111906,-6.21877856e-06
0.829492063,-1.63746414e-05
0.82951747,-8.7805618e-06
0.829601566,-7.87461649e-06
0.829667621,-9.92816448e-06
0.829758524,-9.82973739e-06
0.829895019,-6.32417625e-06
0.829999602,-5.90671852e-06
0.830060769,-7.0729734e-06
0.830128472,-7.77505552e-06
0.830335822,-6.12554491e-06
0.830374078,-8.37947896e-06
0.830419238,-8.53737461e-06
0.830494629,-7.92742108e-06
0.830689874,3.68155088e-05
0.831188662,-6.97477325e-06
0.831324365,-6.67712904e-06
0.831410348,-8.65899733e-06
0.831621586,-9.89656155e-06
0.831681009,-6.31900668e-06
0.831896631,4.00471416e-05
0.832176612,-7.93490685e-06
0.8322301,-8.42083632e-06
0.832507753,-9.07460559e-06
0.832724655,-6.97689095e-06
0.832812654,-1.09737237e-05
0.832900261,-6.58057825e-06
0.833175219,-2.15352896e-05
0.83325301,-9.32500015e-06
0.833508167,-6.48340874e-06
0.833589711,-6.02592999e-06
0.833628742,-9.05570827e-06
0.833817036,-8.34966028e-06
0.833915291,-2.06004607e-05
0.833938283,3.93977327e-05
0.834162073,3.75965178e-05
0.834490134,-9.46516285e-06
0.834798547,-9.87874278e-06
0.835134856,-7.18898207e-06
0.835162335,3.93213898e-05
0.83533055,-5.89316759e-06
0.83571821,-8.55507384e-06
0.835799913,-7.25729813e-06
0.836203541,-8.88712418e-06
0.836409275,-7.62126033e-06
0.836950862,-6.21174157e-06
0.836999853,-6.20222551e-06
0.837051293,-6.64060268e-06
0.837128684,-6.03112916e-06
0.837542376,-8.72499799e-06
0.837809053,3.95853353e-05
0.838343344,-6.70902679e-06
0.838427703,-8.06705778e-06
0.838595325,3.82995963e-05
0.839068641,-9.0182036e-06
0.839167056,-9.43190314e-06
0.839814482,-9.86149848e-06
0.840018472,-1.68493219e-05
0.840764857,-8.23938276e-06
0.840808752,3.38563676e-05
0.841456114,-8.50955939e-06
0.841513233,-9.62721472e-06
0.841661384,-6.77756447e-06
0.84182139,-7.78366971e-06
0.841855182,-6.57406979e-06
0.841915373,-9.7636942e-06
0.842363193,-1.95828617e-05
0.842719909,-2.12976033e-05
0.843033986,-6.37620103e-06
0.84309097,-9.35792638e-06
0.843179393,-7.78003573e-06
0.843431535,-7.92211102e-06
0.843488246,3.43575437e-05
0.843704268,-6.66483784e-06
0.84388657,-1.69646302e-05
0.844112752,-9.14649919e-06
0.84415132,-9.71214244e-06
0.84431431,2.82887927e-05
0.844605355,-9.75663893e-06
0.845030855,-6.2591212e-06
0.845161118,-9.52081312e-06
0.845207173,3.94136344e-05
0.845454707,-1.51186523e-05
0.845548018,-2.04256162e-05
0.845583937,-7.34397558e-06
0.845638401,-6.80632755e-06
0.845889822,2.77627689e-05
0.845966926,-8.33902999e-06
0.846399378,-8.7929025e-06
0.846575807,3.97654784e-05
0.847212105,3.34533881e-05
0.847289017,-6.45705075e-06
0.847737189,-2.06280645e-05
0.847833188,-9.62573833e-06
0.848513029,-9.47144999e-06
0.848799066,-8.50939458e-06
0.849028832,-8.27539617e-06
0.849402964,-7.40960728e-06
0.850108413,-6.86395052e-06
0.850292635,3.89026618e-05
0.850469162,-9.62301663e-06
0.85062684,-7.30125559e-06
0.850759887,-7.34748383e-06
0.850879414,3.71152774e-05
0.851028268,-6.73880739e-06
0.851073924,-6.39326684e-06
0.851224986,-7.45547077e-06
0.851322721,3.87991845e-05
0.852230857,-9.34256588e-06
0.853132592,-9.08436798e-06
0.853187671,-9.16217388e-06
0.853339701,3.87964911e-05
0.853529156,-6.65790733e-06
0.853613171,-7.67206219e-06
0.853651322,4.01662801e-05
0.853765746,-7.25597565e-06
0.854238013,-9.52568637e-06
0.854310012,-6.52411882e-06
0.854819815,-6.33059814e-06
0.855000038,-9.55230412e-06
0.855061045,-6.5587294e-06
0.855122356,-5.86932053e-06
0.855677095,3.43784293e-05
0.85621193,-7.45978092e-06
0.856647357,-5.89036803e-06
0.856984682,-1.12156294e-05
0.857074185,3.92709063e-05
0.85743035,-5.8956805e-06
0.857612012,-9.5573902e-06
0.85777633,-5.87598245e-06
0.857903217,3.62273403e-05
0.858062343,4.00897403e-05
0.858320685,-2.32485558e-05
0.858472868,-2.44268473e-05
0.858546539,-9.09667054e-06
0.85863969,-6.247176e-06
0.858808456,3.89755019e-05
0.858986782,3.96380237e-05
0.859071422,-8.99982477e-06
0.859380707,-2.12827381e-05
0.859738911,-8.48870971e-06
0.859832046,-6.6231275e-06
0.86003066,-9.23692141e-06
0.860127763,3.06517596e-05
0.860294498,-9.08207228e-06
0.860651318,-5.90466305e-06
0.860986803,-7.39089954e-06
0.8612926,-7.18918456e-06
0.861379295,-5.88378132e-06
0.861416815,-7.40201641e-06
0.86154031,-7.89613414e-06
0.861621868,3.75349205e-05
0.862409941,3.04474429e-05
0.862542964,-8.57429165e-06
0.86271461,-8.22033396e-06
0.863029575,-6.1868609e-06
0.863163878,-9.48860224e-06
0.863568874,-8.48658259e-06
0.8637352,-7.81272375e-06
0.863801584,-6.19525009e-06
0.863894007,-8.61720082e-06
0.863986054,-6.6636165e-06
0.864085149,-7.75777249e-06
0.86412746,3.79212158e-05
0.864690031,-6.65320347e-06
0.864817422,-9.04305548e-06
0.865030252,-9.87271098e-06
0.865044876,2.4496994e-05
0.865213642,-7.26880165e-06
0.8654092,-9.82646979e-06
0.865587294,-8.92035345e-06
0.865675981,-9.60607497e-06
0.865965179,-6.80446139e-06
0.866123657,-9.28226076e-06
0.866269872,-7.49648392e-06
0.866489749,-9.37426253e-06
0.866587164,-8.78818052e-06
0.86729395,-9.57791195e-06
0.867721241,3.91168252e-05
0.867979863,-7.50539791e-06
0.868568241,-1.5885568e-05
0.868946893,-9.5393807e-06
0.868977885,3.2460559e-05
0.868981861,-1.05125736e-05
0.869078844,-7.49480138e-06
0.869392985,-1.36355378e-05
0.869671062,-7.7137547e-06
0.869833516,3.58217808e-05
0.870827483,3.28380232e-05
0.870992665,-9.34376998e-06
0.871204839,-1.05172756e-05
0.871327942,-8.6192518e-06
0.871439629,2.36870037e-05
0.87187436,3.89419689e-05
0.872396196,-8.89593248e-06
0.872988974,-7.67812161e-06
0.873235092,-7.79628329e-06
0.873519225,-5.93088516e-06
0.873683567,-9.27269975e-06
0.873715215,-5.919305e-06
0.874000788,-8.49330422e-06
0.874046796,-7.49953796e-06
0.874324713,-9.41732056e-06
0.874914259,-5.96791568e-06
0.875265471,3.68074217e-05
0.87536243,3.98380481e-05
0.875580941,-1.46704199e-05
0.87564914,-8.86841519e-06
0.875829186,-7.91455426e-06
0.875951737,3.05262698e-05
0.876028064,-6.80013201e-06
0.87628663,-7.36640118e-06
0.876319669,3.8584535e-05
0.876714146,-5.89408073e-06
0.876774337,2.99066473e-05
0.87685676,-8.51510386e-06
0.877056174,-5.92971224e-06
0.877375419,-9.17555936e-06
0.877523761,3.94711816e-05
0.87812562,-7.39108501e-06
0.878199523,-7.29337496e-06
0.878271674,-9.44316137e-06
0.878367193,-8.96106129e-06
0.878789549,3.86698783e-05
0.87904673,3.74770994e-05
0.879343336,-6.12946513e-06
0.879384879,3.63180315e-05
0.879479071,-7.87212581e-06
0.879531366,-8.16621469e-06
0.879704548,-6.34872926e-06
0.879933594,-7.39499943e-06
0.879983106,-6.90538451e-06
0.880078457,-6.25592182e-06
0.880710691,-7.49417003e-06
0.881071199,-8.00429943e-06
0.88114343,-8.23437551e-06
0.881260421,-8.22445436e-06
0.881329357,-8.15854905e-06
0.881644097,-6.90093781e-06
0.881735689,-7.49118916e-06
0.881737424,3.87637645e-05
0.882030294,-7.10657746e-06
0.882177188,-7.0009444e-06
0.882863238,-9.05483273e-06
0.882886669,3.85041898e-05
0.883138531,-9.35762889e-06
0.883532079,-9.90732003e-06
0.88383418,-7.00968683e-06
0.88388246,-6.28822207e-06
0.884336103,3.80549156e-05
0.8846559,-7.74328156e-06
0.884714395,-6.23782955e-06
0.884815322,3.78253677e-05
0.884962449,-7.3009336e-06
0.885157359,3.87780461e-05
0.88527695,-6.81236958e-06
0.885371853,-8.71434346e-06
0.885446532,-8.39239265e-06
0.885517587,3.95424179e-05
0.88569169,-8.5595934e-06
0.886010927,-8.79754983e-06
0.886058086,-5.9561666e-06
0.886110254,-8.12228077e-06
0.886398083,-2.39485817e-05
0.88645993,-7.79491269e-06
0.886958966,-8.8328633e-06
0.887052341,-7.20719149e-06
0.88733917,-7.0375594e-06
0.887470817,-9.68331426e-06
0.887535864,-8.72929078e-06
0.887888885,-9.75103098e-06
0.887947036,-5.90166359e-06
0.888028051,-6.91606153e-06
0.888189162,-9.02597122e-06
0.888199081,3.60456829e-05
0.888412463,-7.33661877e-06
0.888669261,-6.13519891e-06
0.889020481,3.46327879e-05
0.889132104,-7.98936395e-06
0.889205536,-6.41987924e-06
0.889313375,-7.25820104e-06
0.889640179,-9.06410578e-06
0.889718459,-6.34263995e-06
0.890000504,-7.38893271e-06
0.890063615,-6.49943134e-06
0.890314909,-1.57916743e-05
0.890365628,-1.85073611e-05
0.890556306,3.88035315e-05
0.891236964,-6.85888555e-06
0.891328235,-8.12900991e-06
0.891400706,-9.59879566e-06
0.891684999,-5.89343647e-06
0.891770887,-8.77941216e-06
0.892063236,-8.12953813e-06
0.892231626,2.84719e-05
0.893024986,-5.89474176e-06
0.893125985,-5.89338415e-06
0.893253232,-7.1397398e-06
0.893403679,-7.58599309e-06
0.893442318,3.17666941e-05
0.894083272,3.47986852e-05
0.894548971,-5.90395628e-06
0.894584171,-8.10209245e-06
0.894741866,-6.79652931e-06
0.894826865,-9.79427723e-06
0.895251421,-7.35258698e-06
0.895677912,-9.84632398e-06
0.895740272,-1.22034389e-05
0.895835799,-7.72974415e-06
0.895937509,3.45503205e-05
0.896151132,-8.071826e-06
0.896410657,-9.59762269e-06
0.896462393,-8.33171043e-06
0.896527448,-9.38555679e-06
0.896588952,-5.88820597e-06
0.896636327,-9.26208164e-06
0.896695591,-9.52389776e-06
0.89677335,-6.28245749e-06
0.896872725,-9.65624428e-06
0.896952652,-8.58227767e-06
0.897126746,-7.67651902e-06
0.897261089,-8.0186824e-06
0.897648661,-6.59317263e-06
0.89774642,-9.35103183e-06
0.897816827,3.6232675e-05
0.898003986,-7.92551134e-06
0.898135608,-6.54801328e-06
0.898234359,-6.29857262e-06
0.898362094,-1.80303195e-05
0.898566916,-2.08495508e-05
0.898704875,-7.80789815e-06
0.89878417,3.98869869e-05
0.899089495,-7.43931346e-06
0.899223702,-8.64533873e-06
0.899699393,-1.63375259e-05
0.900088965,-5.91225802e-06
0.900211508,3.95347178e-05
0.900619088,-7.04767383e-06
0.900845254,-7.21402792e-06
0.901081204,-8.16416565e-06
0.901113195,3.3836118e-05
0.901316793,-7.76211224e-06
0.901398953,-5.92076262e-06
0.901474984,-8.95072281e-06
0.901684326,-6.29328893e-06
0.901686174,3.58501158e-05
0.9022302,-9.17936475e-06
0.90230588,-8.85734805e-06
0.902511478,-8.4554233e-06
0.903156471,-8.45349942e-06
0.903323702,-6.68397861e-06
0.903379989,-8.96993813e-06
0.903737562,-6.54444974e-06
0.903822881,-7.86266196e-06
0.903901944,-5.92531499e-06
0.904004439,-8.41940149e-06
0.904235173,-8.15354883e-06
0.90432074,-6.72002225e-06
0.904453939,-6.91845095e-06
0.904582434,-7.41276776e-06
0.904647705,-9.68256967e-06
0.904698288,-8.26469389e-06
0.90477976,-9.73448502e-06
0.904823767,-6.74095576e-06
0.905257731,-7.7072077e-06
0.905416713,-9.68901065e-06
0.905498473,-8.44709564e-06
0.90557756,-8.53316156e-06
0.905765046,-7.0195709e-06
0.906295161,-6.13818029e-06
0.906454743,-9.71997871e-06
0.906585222,-6.19857504e-06
0.906754108,-6.08519737e-06
0.906872643,-7.61947272e-06
0.906873675,3.9339157e-05
0.906995082,-9.06632379e-06
0.907121241,-7.22468962e-06
0.907330327,-7.31103629e-06
0.90800972,-7.70929329e-06
0.908536155,-8.14745164e-06
0.908785288,-6.28203197e-06
0.908798384,3.86132438e-05
0.908995542,-8.54482599e-06
0.909320291,-2.3291415e-05
0.909564417,-9.41743965e-06
0.909625352,-7.35178011e-06
0.909726471,-8.4698686e-06
0.909827094,-9.0918172e-06
0.910071564,3.44284164e-05
0.910150035,-7.04199541e-06
0.91023077,-7.77624203e-06
0.910423064,-8.07042273e-06
0.910493,-7.00484399e-06
0.910689822,-5.8275309e-06
0.910701045,3.89396969e-05
0.910928708,-9.72211341e-06
0.910997306,3.96689542e-05
0.911153585,-7.6093328e-06
0.911219809,-5.83202017e-06
0.911383471,-7.49433378e-06
0.911928489,3.9472786e-05
0.912026064,3.48889387e-05
0.912122744,-8.7890849e-06
0.912649411,-7.45940788e-06
0.912739722,-7.76966149e-06
0.912835481,-6.52819448e-06
0.912930792,-5.83888267e-06
0.912974576,-9.62072168e-06
0.91310319,3.97543508e-05
0.913398931,-7.98785581e-06
0.913488051,-9.10581186e-06
0.913548226,-7.28017807e-06
0.913553378,3.55598435e-05
0.913639897,-5.95881984e-06
0.913708624,-9.6846479e-06
0.914077829,-6.89110281e-06
0.914373778,-5.84179329e-06
0.914427705,-8.76782829e-06
0.914450553,3.83755731e-05
0.914722686,3.52316807e-05
0.914805622,-8.70237027e-06
0.915212178,3.07303878e-05
0.915216082,-1.01709743e-05
0.915758164,3.97321331e-05
0.915881659,-7.76213004e-06
0.915944811,-5.91280727e-06
0.916022978,-7.0792239e-06
0.916421638,-7.7414928e-06
0.916500181,-8.28364088e-06
0.91652138,3.95075287e-05
0.916605692,-6.80295114e-06
0.916644884,-6.99338872e-06
0.916736971,-8.07958403e-06
0.916865258,-7.36593911e-06
0.916954545,-9.65178422e-06
0.917864416,-9.52965706e-06
0.917942447,-6.56019306e-06
0.91808483,-5.94286712e-06
0.918176789,-5.90155069e-06
0.9182773,-6.41212069e-06
0.918626688,-9.8019352e-06
0.918641056,3.78216338e-05
0.918989269,-6.39294146e-06
0.919117732,-5.85563673e-06
0.91926373,-5.85433258e-06
0.919358289,-7.41268165e-06
0.919647878,3.69870825e-05
0.919999955,-7.09133881e-06
0.920491142,3.47089361e-05
0.920582525,-8.67313399e-06
0.920629269,-6.41570669e-06
0.920925762,-8.90972499e-06
0.921467133,-9.28366058e-06
0.921519516,3.83238192e-05
0.921652859,-7.01862073e-06
0.921902176,-9.33654594e-06
0.922050399,-7.55886657e-06
0.922114478,-9.63672602e-06
0.922159342,-6.4992827e-06
0.922256093,-6.24989507e-06
0.922384532,-6.68841041e-06
0.922529946,-9.10239035e-06
0.922650393,-8.54849363e-06
0.9227988,-6.95495083e-06
0.922834455,-9.6088198e-06
0.923606728,-8.88684932e-06
0.923663031,-7.1892556e-06
0.92382895,-6.1079019e-06
0.924552295,-7.45824929e-06
0.924905715,-7.8805035e-06
0.924987314,-8.47862562e-06
0.925141617,-8.78068127e-06
0.925267672,-5.83538939e-06
0.925346478,3.83481228e-05
0.925454894,-8.06609232e-06
0.925548413,-6.58463554e-06
0.925650668,-5.83934394e-06
0.925857626,-9.79717738e-06
0.925905665,-5.83588711e-06
0.92619611,-9.28181043e-06
0.92623603,-6.20046516e-06
0.926384701,-8.87050526e-06
0.926469948,-2.61125861e-05
0.92658153,3.82948056e-05
0.927007855,-7.03164182e-06
0.927602761,-7.94188865e-06
0.927657504,3.63060985e-05
0.927782455,-6.64443535e-06
0.928768965,-9.16241408e-06
0.928809029,-9.22437959e-06
0.928925436,-6.63091743e-06
0.929115098,-9.29286874e-06
0.929658404,3.83866705e-05
0.929827659,-6.86781614e-06
0.929879507,-8.71389636e-06
0.929983586,-7.79218002e-06
0.930474125,-6.334785e-06
0.93049426,3.75209541e-05
0.930599204,-7.42141229e-06
0.930736458,-7.67572309e-06
0.930882225,-1.7439754e-05
0.930955688,-7.9021477e-06
0.931281973,-8.18834688e-06
0.931641121,-7.33873326e-06
0.931680889,-7.10517134e-06
0.931797952,-8.16737631e-06
0.93197107,-6.28599508e-06
0.932041877,-1.30910462e-05
0.932309643,-6.85761301e-06
0.932410882,-8.09583527e-06
0.932511736,3.5040472e-05
0.932740039,-9.26149521e-06
0.93297654,-9.76335271e-06
0.933012004,-7.22576742e-06
0.933313257,-7.48012668e-06
0.933578862,-9.08613411e-06
0.933920403,-6.62868077e-06
0.9342082,-7.42705274e-06
0.935233094,-7.32944646e-06
0.935529171,-7.40782337e-06
0.935709186,-9.42175945e-06
0.936283188,-7.42813262e-06
0.936420371,-9.61002839e-06
0.936510194,-9.4319636e-06
0.936571377,-9.61385945e-06
0.936990749,-8.98789273e-06
0.937409505,-8.74597937e-06
0.937634919,-7.16041322e-06
0.937686094,3.76553525e-05
0.937798101,-8.35082178e-06
0.937831981,-8.22902309e-06
0.937890108,3.96343156e-05
0.938181498,-9.75555301e-06
0.938364416,-9.67343998e-06
0.938406583,-5.84016456e-06
0.938825475,-8.73425751e-06
0.938926138,-9.39620639e-06
0.939078081,-1.1337732e-05
0.939329774,3.99575494e-05
0.939671699,-7.96871225e-06
0.939712299,-6.56727991e-06
0.940235085,-7.35767553e-06
0.940548218,-8.49182425e-06
0.940912519,-5.79456127e-06
0.94099199,-9.26454241e-06
0.941075141,-7.41492696e-06
0.941236516,-5.78966587e-06
0.941615224,-9.49959714e-06
0.94177451,-5.78633732e-06
0.941865214,-9.48827196e-06
0.942028508,-5.78301342e-06
0.942406504,-5.78175542e-06
0.942677518,-6.796277e-06
0.9428605,-5.77902015e-06
0.943047042,-7.32142819e-06
0.943111361,-9.63933268e-06
0.943182153,-6.42993517e-06
0.944202279,-1.25631312e-05
0.94448434,-9.62511419e-06
0.945044982,-7.2715348e-06
0.945287476,-5.76628262e-06
0.945347948,-7.23671147e-06
0.945637216,3.04846715e-05
0.945751232,-7.52969445e-06
0.945826471,-5.76844289e-06
0.945898654,-7.95071823e-06
0.946069477,-8.77281564e-06
0.946193707,-9.00286359e-06
0.946253467,-9.76074767e-06
0.946619551,-7.84704696e-06
0.946755677,3.7016932e-05
0.946951116,-6.42167679e-06
0.947032211,-6.51626543e-06
0.947134434,-1.77363707e-05
0.947180306,-6.60699433e-06
0.947224025,-6.32562514e-06
0.947316888,3.98017616e-05
0.947453895,-8.20446329e-06
0.947811235,-7.54683084e-06
0.947860187,-8.49699325e-06
0.948009186,-9.49494029e-06
0.948064689,-8.99699542e-06
0.948404462,-5.77174801e-06
0.948583699,3.79800454e-05
0.948901265,-9.58588376e-06
0.949040759,3.49103172e-05
0.949259501,-7.83173263e-06
0.949375492,-7.82204393e-06
0.949717561,-1.88898147e-05
0.94977908,-2.44047003e-05
0.949897031,-8.35489769e-06
0.949939935,-9.25690095e-06
0.950066317,-7.63925349e-06
0.950556425,-5.75001373e-06
0.950762575,-5.90074174e-06
0.950820646,-6.97123932e-06
0.951156387,-6.71379269e-06
0.951219138,-8.46396935e-06
0.951601966,3.86956964e-05
0.951693398,-8.73442275e-06
0.951763549,-8.88451005e-06
0.951809932,-7.26694592e-06
0.951997299,-1.96306086e-05
0.952331119,-9.45268785e-06
0.952418631,-8.96275996e-06
0.952477542,-8.87285182e-06
0.952537405,-5.73561862e-06
0.952802355,-9.6855366e-06
0.953724522,-8.85963253e-06
0.953788969,-9.30563304e-06
0.953888624,-8.95970829e-06
0.954154958,-6.29435641e-06
0.95430034,-1.76744592e-05
0.954401971,-9.30456362e-06
0.954688448,-5.7833223e-06
0.954747096,-8.42951339e-06
0.955077653,-6.98801414e-06
0.955187195,-6.53061332e-06
0.955640911,-8.24884432e-06
0.955854061,-7.39925786e-06
0.95589642,4.02321179e-05
0.956025691,-6.03858794e-06
0.956099115,-7.46098927e-06
0.956461167,-9.51495093e-06
0.956497615,-6.96145994e-06
0.956635925,-6.27211687e-06
0.957236679,-9.03018363e-06
0.957353902,-6.25284526e-06
0.957393294,-9.64278175e-06
0.957449949,-6.29743442e-06
0.957469309,4.0333938e-05
0.957536372,4.02613278e-05
0.957767354,-1.27198885e-05
0.958003008,3.16170688e-05
0.958385964,-7.34114225e-06
0.958688321,-8.69928343e-06
