,runID,module,name,vectime,vecvalue,interpolationmode,recordingmode,source,title,unit,configname,datetime,datetimef,experiment,inifile,iterationvars,iterationvarsd,iterationvarsf,measurement,network,processid,repetition,replication,resultdir,runnumber,seedset,legend
0,S2A1-0-20250418-13:07:20-3528,IN2C.centralSwitch_1.eth[1].phyLayer.transmitter,utilization:vector,[0.00781356 0.01752036 0.0282476  0.03709596 0.04640277 0.05693962 0.06711892 0.07572442 0.084155   0.09601375 0.10594752 0.11523936 0.1252805  0.1369427  0.14699928 0.15758084 0.16771763 0.17758442 0.18875007 0.20015799 0.21139673 0.22093045 0.22934563 0.24304808 0.25355925 0.26408715 0.27375568 0.28631395 0.29657444 0.30694323 0.31934089 0.32834352 0.33834142 0.34765341 0.35935216 0.36936712 0.37758561 0.3865722  0.39628494 0.40574176 0.41531407 0.42402519 0.43324288 0.44273919 0.45344681 0.46495211 0.4741041  0.48526403 0.49509589 0.50517679 0.514211   0.52257881 0.5349895  0.54728038 0.55837327 0.56859017 0.57867064 0.58892106 0.60082152 0.61024603 0.62020995 0.62977958 0.64077847 0.65019698 0.65824107 0.66730426 0.67687416 0.68681802 0.69968889 0.71352284 0.72329776 0.73492255 0.74656776 0.75623685 0.76556625 0.77665893 0.78890602 0.8010699  0.8101151  0.82240251 0.83352032 0.8422675  0.85132227 0.86248806 0.87286738 0.88268518 0.893397   0.90344613 0.91356405 0.92539169 0.93500987 0.94589649 0.95621339 0.96616129 0.97666319 0.98753908 0.99932397 1.00992793 1.02205175 1.03414364 1.04301354 1.0547723  1.06440671 1.07479548 1.0879421  1.09858591 1.10779778 1.11750581 1.12857134 1.13929958 1.15008846 1.16197978 1.17454726 1.18391713 1.1932091  1.20333498 1.21385178 1.22277479 1.23492367 1.24567296 1.25675346 1.26758774 1.27931885 1.29025282 1.29959048 1.30918729 1.32252281 1.33165972 1.34108787 1.35380265 1.36498216 1.3749363  1.38433621 1.3957881  1.40782098 1.41896849 1.42817291 1.44017212 1.44938733 1.46041379 1.46936236 1.47734493 1.4889905  1.49703011 1.50809808 1.51859846 1.53056646 1.53960745 1.54916699 1.56075474 1.57034276 1.58244228 1.59267696 1.60051496 1.61208311 1.62154575 1.63278078 1.64287112 1.65421357 1.66377348 1.67408056 1.68654704 1.69657116 1.70640595 1.71792595 1.7269297  1.73881323 1.74843306 1.75811006 1.76792042 1.78028826 1.79039597 1.79943283 1.80910992 1.81939996 1.83065748 1.8420874  1.85163065 1.86210083 1.87394332 1.88476822 1.89630088 1.91025357 1.92094997 1.92925106 1.9391954  1.9490797  1.9588526  1.97030649 1.98204801 1.99140919 2.00142919 2.01142909 2.0217122  2.03121189 2.04162518 2.05171401 2.06107867 2.07227318 2.08443237 2.09523636 2.10693028 2.11849404 2.12978893 2.1403932  2.15043273 2.16018564 2.17157352 2.18171742 2.19184633 2.20181923 2.21406289 2.22557706 2.23456107 2.24362752 2.25461471 2.26438262 2.27531427 2.28597741 2.29604936 2.30596028 2.3176096  2.32810317 2.33888989 2.35261854 2.36182938 2.37181053 2.38136548 2.39121538 2.40324749 2.41262487 2.42162975 2.43281329 2.44305818 2.45415777 2.46394817 2.47302125 2.48254773 2.49323938 2.5022673  2.5116952  2.5225502  2.53281387 2.54219191 2.55265492 2.56597707 2.57855499 2.58788246 2.59563238 2.60515629 2.6139406  2.62498988 2.63403901 2.6456056  2.65623874 2.66622117 2.67594641 2.68680858 2.69584961 2.70722257 2.71902418 2.72844428 2.73827266 2.74936788 2.76083777 2.76937089 2.77967859 2.78949264 2.79938007 2.81022229 2.82294824 2.83276407 2.84295085 2.85263344 2.86187582 2.87230768 2.88319463 2.89371645 2.90465887 2.91637488 2.92813414 2.94036743 2.95034992 2.96132605 2.9729557  2.9835086  2.99165352 3.00131193 3.01133176 3.02127523 3.03218312 3.04281435 3.05156395 3.06208518 3.07153599 3.08204421 3.09086256 3.1015071  3.11155402 3.12368946 3.1343953  3.14559161 3.1555253  3.16543311 3.17548476 3.18453263 3.19408054 3.20461527 3.21458929 3.22538624 3.23540914 3.24597648 3.25513038 3.26536396 3.27764073 3.28807962 3.29887152 3.31008641 3.31968932 3.33199433 3.34236637 3.35341199 3.36318389 3.37391487 3.38281321 3.39466058 3.4036455  3.41449261 3.42637627 3.43615018 3.44630189 3.45546499 3.46407123 3.47263496 3.48657669 3.49692658 3.50825776 3.51897847 3.53101825 3.54113707 3.55229004 3.56336894 3.57491235 3.5860556  3.59531446 3.60706976 3.61737041 3.62549333 3.635543   3.64590613 3.65593503 3.66513794 3.67487251 3.68537775 3.69595764 3.70552971 3.71507063 3.72574535 3.73650925 3.74923492 3.76007608 3.76977192 3.7820768  3.79159049 3.8022942  3.81086015 3.82197241 3.83098032 3.84150522 3.85158079 3.86219502 3.87302642 3.88838076 3.8990228  3.90942956 3.91905847 3.92880037 3.93794928 3.94830624 3.96043154 3.97187095 3.98094986 3.9893529  3.99936818 4.00641361 4.0167803  4.02707406 4.0377563  4.04692545 4.05804659 4.06958255 4.08141436 4.09136813 4.10125569 4.11244258 4.12457254 4.13417436 4.14265628 4.15366017 4.16265056 4.17316063 4.18249198 4.19319618 4.20554767 4.21648306 4.22510648 4.23348319 4.24319931 4.2529672  4.2633021  4.273353   4.2837689  4.29620281 4.30477422 4.31688654 4.32749798 4.3378256  4.3475118  4.35855294 4.36914857 4.37882698 4.38798989 4.39909261 4.40788796 4.42035141 4.43240316 4.44270235 4.45349825 4.46416492 4.47396305 4.4838805  4.49458797 4.50368376 4.51581364 4.52543054 4.53751079 4.54639804 4.55607927 4.56945852 4.58011145 4.59089988 4.60096239 4.61058436 4.61961662 4.63067424 4.6413825  4.65175374 4.66396519 4.67556808 4.68581152 4.69505671 4.70661378 4.71817066 4.72677322 4.73695748 4.74615339 4.75706428 4.76676319 4.77581203 4.78676653 4.79847188 4.80783179 4.81789936 4.82761573 4.8375077  4.84713602 4.8583467  4.86802714 4.87680611 4.88800515 4.89932489 4.9089328  4.92146647 4.93275266 4.94500545 4.95425124 4.96451279 4.97582887 4.98660623 4.99643995 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[10.63903722  6.85523515  6.12019788  7.39201154  7.16860118  6.19578104  6.26054665  7.77539665  7.92601148  5.55329737  6.55372938  7.06529524  6.36437517  5.66116181  6.73525338  6.16355332  6.41267989  6.45104978  5.9285437   5.55690864  5.93048848  6.84727178  8.19500091  4.49011793  6.0558812   6.13957362  6.78067383  4.97794703  6.58058638  6.42473898  5.32836252  7.37650938  6.45935492  6.92758563  5.72751786  6.75062229  7.78303786  7.44380052  6.71818882  6.97866137  6.97144409  7.39229637  7.35950434  6.94719959  6.10264743  5.62571855  7.85569645  5.90268475  6.81010766  6.18539901  7.25305458  8.22628165  5.08671284  5.07758598  5.80898126  6.36905503  6.54644623  6.12969553  5.23193213  7.12041415  6.46444476  6.9852671   5.85760787  7.04051485  8.34242302  7.19676505  6.84504048  6.45866222  5.0862745   4.74496611  6.55907121  5.87207141  5.37601112  6.76208418  7.30928277  5.8925368   5.45180652  5.40603765  7.30924712  5.06144174  5.6447802   7.60510338  7.42221169  5.85853913  6.25196847  6.64523609  6.16134132  6.25184723  6.55248961  5.57494305  6.81900451  6.01810202  6.62183454  6.59789312  6.46405092  5.98814231  5.66047104  5.92699293  5.2630287   5.23477788  7.5964802   5.66345577  7.08410773  6.21432532  5.02480346  6.09097789  7.20904654  6.97962177  5.69972118  6.03461562  6.28254356  5.43206143  5.00612787  6.82058661  7.19778248  6.55824648  6.19214891  7.33635943  5.18388468  5.87618506  5.80046027  6.35338575  5.53604944  6.230786    7.03816525  6.82768525  4.52133654  7.15243931  6.80014781  4.88628201  5.88834559  6.51604074  6.67725668  5.76470874  5.23345922  5.92304618  7.01767033  5.34161793  7.07430125  5.89121486  7.49187303  8.40261552  5.63812468  8.40259719  5.76524771  6.32198243  5.29585422  7.58447739  7.04736962  5.89546658  6.9713675   5.41952354  6.12794683  8.2538366   5.59239295  7.09154867  5.40801197  6.69971908  5.57593462  6.91805917  6.44473294  5.12414172  6.81468407  6.66377624  5.78173234  7.2209007   5.22780953  6.98797915  6.8069019   6.82127858  5.15395131  6.76140793  7.25606357  6.76922559  6.51526865  5.54132994  5.57357821  7.33201505  6.15554017  5.54045533  6.27419979  5.63887091  4.54966103  6.37253682  8.05619797  6.72856923  6.96644493  6.74010468  5.58517763  5.47132009  7.05987873  6.40910298  6.49134337  6.30571555  6.95374155  6.36771362  6.69841299  7.16566892  6.05503693  5.17172469  6.00541511  5.30436064  5.85518944  5.617266    6.08358566  6.71043635  6.9513649   5.60834418  6.53823418  6.41980796  6.80098889  5.2220967   5.69364667  7.31798052  7.34196511  5.70453477  6.84044352  5.98628572  6.0472267   6.54427415  6.83367488  5.50308234  6.16644298  6.15734979  4.71667644  7.28411487  6.58401025  6.71275332  6.96071768  5.11557631  7.02764025  7.09037128  5.86469104  6.24233544  6.10141567  6.76148033  7.60711287  7.23835415  5.94564607  7.16196624  7.13668401  5.97026363  6.19544605  7.17762193  6.24714596  4.74337854  5.08332173  7.11790098  8.69376229  7.09045141  7.51685994  6.00270685  7.54087973  5.49479094  6.20926871  6.57955467  6.68932063  6.00366009  7.23297954  5.61289596  5.5374803   7.13359725  6.17533889  6.23266596  5.62146726  7.77629145  6.41718347  6.68771935  6.42828223  6.18301296  4.97295457  6.64037976  6.51298999  7.01117942  7.02200556  6.28075545  5.54072551  6.29815156  5.86385765  5.36742291  5.51579246  5.33442474  6.8020728   6.00029197  5.75735458  6.31621821  8.22274449  6.47932775  6.45208518  6.63848677  5.96551478  6.24846213  7.54850258  6.15327101  7.32068363  6.19347652  7.52739808  5.92190699  6.48373963  5.47586176  5.93186551  6.01626533  6.75632319  6.88604455  6.52677172  7.50752692  6.98791908  6.02259431  6.74256079  5.92019012  6.77799693  6.18789327  7.37259932  6.45725146  5.42950713  6.50060949  5.87307439  5.55040639  6.95114565  5.44480418  6.18778762  6.16266435  6.75495747  5.85967262  7.47024267  5.41973345  7.43548715  6.19320717  5.8090482   6.92930849  6.59175716  7.37418358  7.69348394  7.76774182  4.33914652  6.29872816  5.6599945   6.11071375  5.46222676  6.4786993   5.73443609  5.78866559  5.52238641  5.63361615  7.2065879   5.72868737  6.44557294  8.02341946  6.33031758  6.24498514  6.36193268  7.24744661  6.8628002   6.13591299  6.40686784  6.98866849  6.62133013  6.08360701  5.86323078  5.03121426  5.85192074  7.04904275  5.19039606  6.71672005  6.30734505  7.83651673  5.92052409  7.13710342  6.12741374  6.63267446  6.2401545   5.76612532  3.89268288  6.25700046  6.16891188  6.70289505  6.82314757  7.28891147  6.50654063  5.21019788  5.65630654  7.33991085  8.00015424  6.32800708 11.29470137  6.36129707  6.36370291  5.89141913  7.31174152  5.63071801  5.49183642  5.47486686  6.56402253  6.67724443  5.60620473  4.99253023  6.76846242  7.85124383  6.14960566  7.46459753  6.19025171  7.35499239  6.05168111  5.15157377  5.95197853  7.52768611  8.01927414  6.71799505  6.63577867  6.3900769   6.50074996  6.35267339  4.95870056  7.71625465  5.20785373  6.16542123  6.20720023  6.75988418  5.76940432  6.06718344  6.64158715  7.09826858  5.86616439  7.71807438  5.07095697  5.38298762  6.32313453  5.86089456  5.9251471   6.84106166  6.66800086  6.22608244  7.27246888  5.33571573  6.85659184  5.28717531  7.40999374  6.9173002   4.81252576  6.19337686  5.90892263  6.71538206  6.79819203  7.65052942  5.51966876  6.09249587  6.54016103  5.33243854  5.6535586   6.42104354  7.12387759  5.60917589  5.73656202  7.7554624   6.23880347  7.24730868  5.88505425  6.76835147  7.29578625  6.02419038  5.67549042  7.16596739  6.64001096  6.86355172  6.67159496  7.14940751  5.54107225  7.06703863  7.35584462  5.71163512  5.64747682  7.06776259  4.97418567  5.53788132  5.24458738  7.37442681  6.51191704  5.66252949  6.10078521  6.76432259  0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.          0.        ],linear,vector,100 * utilization(count(transmissionStarted) - count(transmissionEnded)),utilization,%,S2A1,20250418-13:07:20,20250418-130720,S2A1,in2cConfig.ini,,,,,inet.showcases.tsn.combiningfeatures.industrial.IN2C,3528,0,#0,results,0,0,IN2C.centralSwitch_1.eth[1].phyLayer.transmitter
1,S2A1-0-20250418-13:07:20-3528,IN2C.centralSwitch_2.eth[0].phyLayer.transmitter,utilization:vector,[0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1.  1.1 1.2 1.3 1.4 1.5 1.6 1.7 1.8 1.9 2.  2.1 2.2 2.3 2.4 2.5 2.6 2.7 2.8 2.9 3.  3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8 4.9 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0. ],[0.00064 0.      0.      0.      0.      0.      0.      0.      0.      0.00064 0.      0.      0.      0.      0.      0.      0.      0.      0.      0.00064 0.      0.      0.      0.      0.      0.      0.      0.      0.      0.00064 0.      0.      0.      0.      0.      0.      0.      0.      0.      0.00064 0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.      0.     ],linear,vector,100 * utilization(count(transmissionStarted) - count(transmissionEnded)),utilization,%,S2A1,20250418-13:07:20,20250418-130720,S2A1,in2cConfig.ini,,,,,inet.showcases.tsn.combiningfeatures.industrial.IN2C,3528,0,#0,results,0,0,IN2C.centralSwitch_2.eth[0].phyLayer.transmitter
