,runID,module,name,vectime,vecvalue,interpolationmode,recordingmode,source,title,unit,configname,datetime,datetimef,experiment,inifile,iterationvars,iterationvarsd,iterationvarsf,measurement,network,processid,repetition,replication,resultdir,runnumber,seedset,legend
0,S1A1-0-20250418-12:24:38-3119,IN2C.SwitchA_1.eth[0].phyLayer.transmitter,utilization:vector,[0.01158523 0.02046005 0.03092342 0.04057663 0.04942345 0.06020252 0.06941771 0.07799951 0.08753906 0.09973022 0.10942422 0.11808174 0.13001293 0.14028793 0.15036909 0.1600803  0.17169129 0.1808071  0.19355484 0.20392303 0.21406716 0.22397121 0.23340402 0.24695574 0.25727379 0.26673357 0.27747176 0.29003763 0.30030853 0.31000144 0.32252432 0.33094967 0.3415828  0.35090719 0.36383891 0.37221026 0.38022769 0.38940066 0.39994633 0.40797374 0.41811063 0.42727529 0.43709791 0.44662111 0.45872399 0.46864674 0.4783328  0.48902419 0.4982396  0.5085865  0.51791601 0.52651425 0.53966749 0.5505531  0.56294544 0.57283187 0.58248045 0.59355645 0.60516443 0.61426652 0.62371068 0.63447327 0.64442517 0.65305091 0.66190801 0.67132645 0.68072851 0.69251971 0.70604557 0.71828503 0.72723689 0.73924283 0.75037714 0.76042504 0.77066694 0.78189982 0.7929514  0.80440961 0.8160075  0.82662002 0.83607997 0.84520958 0.85658318 0.86741169 0.8772209  0.8873908  0.8983227  0.90789856 0.91953849 0.9290294  0.93954229 0.95001693 0.96014138 0.97166498 0.98150856 0.99275586 1.00452291 1.01543141 1.02791243 1.03912132 1.04850023 1.06016701 1.06930298 1.08015792 1.0922148  1.10292937 1.11241227 1.12137721 1.13376713 1.14391869 1.15573519 1.16679508 1.17960936 1.18816087 1.1986731  1.20952615 1.2181874  1.22728304 1.24012236 1.25053126 1.26162715 1.27346003 1.28480816 1.29483583 1.30439022 1.3154933  1.32747059 1.33673337 1.34690632 1.35838243 1.37055725 1.37873101 1.39015689 1.40266177 1.41389523 1.42374457 1.43426434 1.44561335 1.4552401  1.46511016 1.47399975 1.48325143 1.49317589 1.50195975 1.51432368 1.52560122 1.53613547 1.54456562 1.55571728 1.56644292 1.57593308 1.58863996 1.59665588 1.60691178 1.61729682 1.62809279 1.63792448 1.6485025  1.65900073 1.66903917 1.68127272 1.69261957 1.70121686 1.71323367 1.72259971 1.73356053 1.74479543 1.75381902 1.76476884 1.77516835 1.78628937 1.79638202 1.80550584 1.81572574 1.82511265 1.83683131 1.8469383  1.85785433 1.86866769 1.88055111 1.89188555 1.90431987 1.91621976 1.92624866 1.93437458 1.94577342 1.95494059 1.96604227 1.97706586 1.98710907 1.99774418 2.00764668 2.01873495 2.02757518 2.03844457 2.04848226 2.05701912 2.06901527 2.07970916 2.09218291 2.10358812 2.1152287  2.12538273 2.13670785 2.1473995  2.15684641 2.16755031 2.17602422 2.18793511 2.19812701 2.20754991 2.2192498  2.2285608  2.2395546  2.25012581 2.26097939 2.2710133  2.28318462 2.29401926 2.30431189 2.31745085 2.32843876 2.34058162 2.3513279  2.3614543  2.37115032 2.38148282 2.39220603 2.40366736 2.4141889  2.4239138  2.43435568 2.4468967  2.45695808 2.46882679 2.47953016 2.48986016 2.49903076 2.50676094 2.51776239 2.5270168  2.5372137  2.54670324 2.55797673 2.56811439 2.5781513  2.58738521 2.59680211 2.6062016  2.61851389 2.62890359 2.63995769 2.65022159 2.6600916  2.66856741 2.67976004 2.68965822 2.69926679 2.71107673 2.72005991 2.72976182 2.74006617 2.7518046  2.76254852 2.77095141 2.77954908 2.79011223 2.80117212 2.81135102 2.82169192 2.83190251 2.84210272 2.85159163 2.86159953 2.87275642 2.88157664 2.89235323 2.90179314 2.91279703 2.92226948 2.93263133 2.94303184 2.9557672  2.96514352 2.97539742 2.98603861 2.99582655 3.00667311 3.01644665 3.02787991 3.0385658  3.04962469 3.0587556  3.06824044 3.07730342 3.08580834 3.09619995 3.10577315 3.11610998 3.12633442 3.13670084 3.14753674 3.15879963 3.16889857 3.17967642 3.19010824 3.20047999 3.20970113 3.21981567 3.22934461 3.23948584 3.25074173 3.2588901  3.26834601 3.27883746 3.28974541 3.30096608 3.31362412 3.32412865 3.33452217 3.34354182 3.35349473 3.36491762 3.37512384 3.38569884 3.3967313  3.40750262 3.4204805  3.43095931 3.44169761 3.45290648 3.46287803 3.47077858 3.48279054 3.49389068 3.50544087 3.51781986 3.52792717 3.53712174 3.5476075  3.55828473 3.57161948 3.5804886  3.59083041 3.59948113 3.60817924 3.61726604 3.62680635 3.63666016 3.64737407 3.65531032 3.66506269 3.67453051 3.68514949 3.69492539 3.70490094 3.71448207 3.72563017 3.73659899 3.74645531 3.76004114 3.76914617 3.77879743 3.78928547 3.79771901 3.8085751  3.8192923  3.82918908 3.83927955 3.84940353 3.85899579 3.8688737  3.88423478 3.89480044 3.90574546 3.91739722 3.9285658  3.93857614 3.94872492 3.9607988  3.97151069 3.9808256  3.98919327 3.99996179 4.00867456 4.01988322 4.03128413 4.04269933 4.05223191 4.0630958  4.07420428 4.08730052 4.09884869 4.10780136 4.11779127 4.12805317 4.13699842 4.14459223 4.15731188 4.16855677 4.18023682 4.18809558 4.19737073 4.20901837 4.21959098 4.22845286 4.23886708 4.24849399 4.26066553 4.27098175 4.28050787 4.29482054 4.30297866 4.31438335 4.32510059 4.33723009 4.34926169 4.3596879  4.3702028  4.38091792 4.3908204  4.40089103 4.41194133 4.42257629 4.43436594 4.44505759 4.45461398 4.46429374 4.47362958 4.48220818 4.49086265 4.50054153 4.51065165 4.52105633 4.53105623 4.54109853 4.5495993  4.5596856  4.57142884 4.58275376 4.59280072 4.60423652 4.61431442 4.62542631 4.63501222 4.64453612 4.65497102 4.66737682 4.67751744 4.68757933 4.69705361 4.70790675 4.71698795 4.72689532 4.73671422 4.74876348 4.75948121 4.76861461 4.7790894  4.79156969 4.8017581  4.81288748 4.82276726 4.83289665 4.84484117 4.85661201 4.86735595 4.87686985 4.8866239  4.89718714 4.90845283 4.91874753 4.93149907 4.94184122 4.95278035 4.96249914 4.97407991 4.98348981 4.99443938 5.00364262 5.01414883 5.02429342 5.03214237 5.04388122 5.0546677  5.06382004 5.07478492 5.0874618  5.0977099  5.10704761 5.11620852 5.12545616 5.13462603 5.14640591 5.1592551  5.16845314 5.17543685 5.18610984 5.19613574 5.20581355 5.21753755 5.22911847 5.23877547 5.24917022 5.26195259 5.27110766 5.28343064 5.29428878 5.30313218 5.31478407 5.3244774  5.33519438 5.34683024 5.35720917 5.36778506 5.37575566 5.3844589  5.39367581 5.40450893 5.41588838 5.42892491 5.43972936 5.45024874 5.46067858 5.47032289 5.48194967 5.49534865 5.50279589 5.51275265 5.52185825 5.53245245 5.54458694 5.55471924 5.56701812 5.57812898 5.58938125 5.59938103 5.61212366 5.62260157 5.63390946 5.64334802 5.6549332  5.66462064 5.67309208 5.68421911 5.69593125 5.70622576 5.71633766 5.72835312 5.73910644 5.7483264  5.75823925 5.76809815 5.77942904 5.78962194 5.79810686 5.80997775 5.82272562 5.8304214  5.84066482 5.85244552 5.86352922 5.8728812  5.88324703 5.89453392 5.90404383 5.91414086 5.9245533  5.93430353 5.94352298 5.95552632 5.967578   5.9782941  5.98956399 6.00144088 6.0117473  6.02127155 6.03140225 6.04293647 6.05229183 6.06289328 6.07207898 6.08202909 6.09277106 6.10298308 6.11326515 6.124863   6.13653656 6.14772842 6.15846334 6.16918197 6.17902014 6.19118102 6.20342462 6.21615278 6.22661173 6.23646458 6.24583349 6.25680038 6.26744164 6.27751929 6.28954706 6.29945997 6.30949487 6.31836725 6.32795636 6.33814759 6.34765617 6.35939446 6.36864529 6.37972351 6.3878191  6.39677302 6.40542785 6.41556283 6.42547574 6.43612663 6.44495555 6.45576514 6.46738501 6.47711823 6.48865318 6.50022301 6.50924815 6.51988681 6.53049155 6.54020762 6.55073573 6.56174441 6.57122387 6.58164821 6.59394209 6.60360065 6.61447052 6.62425417 6.63362079 6.64551259 6.65377851 6.66389041 6.67437544 6.68658087 6.69618309 6.70797298 6.71796821 6.72809164 6.7373046  6.74885229 6.75845881 6.76973914 6.78079072 6.79005418 6.80065307 6.80933632 6.81911919 6.83045456 6.84156845 6.85147777 6.86293447 6.87410113 6.88527518 6.89673714 6.90861802 6.91695694 6.92822883 6.93694733 6.94759364 6.95686955 6.96735545 6.97718905 6.98675132 6.99726497 7.00589607 7.01552814 7.02762785 7.04001074 7.04985664 7.06103736 7.06998644 7.08128418 7.09288322 7.10215838 7.11345702 7.12381691 7.13577683 7.14748534 7.15767141 7.16775282 7.17783039 7.18904105 7.19861019 7.2073511  7.22021998 7.23005588 7.24194077 7.25139267 7.26111258 7.27231657 7.28142138 7.29183029 7.30202618 7.31202008 7.32130301 7.3333343  7.34246622 7.35628165 7.36548056 7.37507912 7.38545733 7.39652714 7.40639916 7.4164718  7.42772495 7.43812387 7.44929574 7.45936864 7.46826956 7.4777675  7.48935091 7.49844026 7.50862087 7.51791857 7.52845476 7.53830687 7.54812424 7.56066165 7.56983556 7.5807798  7.59188977 7.60277324 7.61423013 7.62399404 7.6338343  7.64582041 7.65571473 7.66716223 7.67751899 7.68799311 7.7008367  7.71099519 7.7205369  7.73300297 7.74300687 7.75405779 7.76394737 7.77533956 7.78594703 7.79777447 7.80939223 7.81939506 7.83089002 7.84235765 7.85323837 7.8646723  7.87575395 7.88601084 7.89653558 7.90760127 7.91885716 7.92988205 7.94049298 7.95253883 7.96417259 7.97646259 7.98860248 8.00251734 8.01116726 8.02231907 8.03309204 8.04280895 8.05338884 8.06495673 8.0755551  8.08679552 8.09718942 8.10721032 8.11807572 8.12842111 8.139796   8.14878961 8.15819082 8.16960271 8.17943661 8.18918256 8.19919123 8.20905208 8.2189729  8.22910257 8.23916503 8.24950768 8.25875004 8.26710591 8.27849761 8.28808855 8.30004209 8.30897835 8.31982624 8.33163331 8.34000164 8.35045171 8.36117307 8.37102907 8.38261463 8.39324689 8.40513623 8.41486431 8.42566119 8.43526182 8.4473256  8.45902604 8.46831846 8.47834069 8.48991359 8.50166347 8.51230136 8.52143308 8.53308778 8.54421905 8.5545748  8.56692594 8.57796672 8.58873362 8.59792153 8.61018952 8.61990431 8.6315622  8.64288259 8.65291099 8.66413388 8.67514877 8.68610167 8.69584959 8.70579986 8.71552538 8.72824637 8.73915464 8.74945805 8.75865094 8.76787964 8.77691947 8.78774067 8.79742158 8.80770634 8.81988979 8.82886727 8.83874318 8.8486553  8.86030697 8.87155886 8.88136214 8.89136165 8.90293755 8.91240107 8.92186236 8.93367354 8.94643024 8.95704169 8.96531694 8.97415788 8.98533342 8.99577918 9.00684113 9.01762743 9.02780797 9.03862902 9.04861552 9.06023559 9.07102691 9.08017282 9.08942731 9.09836969 9.10905554 9.12025465 9.13133732 9.14288556 9.15225012 9.16341901 9.17485389 9.18639278 9.19429071 9.20418853 9.2136772  9.22340142 9.23304633 9.24474947 9.25474711 9.26478098 9.27384686 9.28713145 9.29767018 9.3070776  9.3175455  9.32702041 9.33571232 9.34506123 9.35307276 9.36342119 9.37436822 9.38360486 9.39329519 9.40419168 9.41442856 9.42417646 9.43519335 9.44692489 9.45787413 9.46815614 9.48105658 9.48936198 9.49788074 9.50916163 9.51892218 9.52911472 9.539708   9.5512271  9.56134715 9.57198502 9.58163698 9.59213816 9.60299872 9.61301698 9.62245471 9.63404941 9.64491036 9.65647819 9.66363912 9.67424201 9.68337793 9.69381083 9.70238174 9.71231198 9.72249818 9.73348879 9.74279935 9.75361524 9.76280593 9.77266472 9.78155972 9.79187682 9.80358401 9.81322566 9.8237421  9.83399589 9.84554615 9.85624224 9.86481616 9.87510406 9.88413803 9.8948395  9.90501677 9.91550498 9.92652552 9.93651087 9.948947   9.96183444 9.97137566 9.98485761 9.99208992 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],[5.67564123 7.73631675 6.09057697 6.89022612 7.60327597 5.79085395 7.28787652 7.86138139 6.82170689 5.28080787 6.88129224 7.55985012 5.42799445 6.63458571 6.48711006 6.83062263 5.40784424 7.29773665 4.97838911 6.25374041 6.63201448 6.70133771 6.9342674  4.64312967 6.23900549 7.02993712 5.98476962 5.15790488 6.46471115 6.90055225 5.19337498 7.79115428 6.00004053 7.1269381  5.06172352 8.0996252  8.32925733 7.24589397 6.03288647 8.49848247 6.54748944 7.15085801 6.53968361 7.24051102 5.245164   6.6818567  7.31575251 6.26792117 7.1294464  6.11939855 7.21615685 7.72530549 4.66050682 5.955167   5.08430083 6.6452289  6.7515857  5.65316209 5.56189677 7.39830296 7.05011067 6.00665775 6.50368607 7.90879412 7.41117978 6.77462779 6.98646893 5.61903931 4.80229441 5.29533316 7.31011949 5.56051488 5.77048909 6.66646636 6.56456321 5.84284585 5.95940554 5.80020478 5.42519523 6.22509991 6.58253131 7.52618803 5.59007169 6.02837801 6.87908717 6.41650315 5.96207796 6.76500656 5.62924525 7.00999363 6.13417955 6.3589049  6.6292568  5.70509243 6.7809504  5.85441515 5.68047456 5.87043051 5.20989371 5.52432906 7.30191583 5.79484551 7.30860797 6.13221148 5.28070529 6.12757832 6.95491926 7.47426826 5.22586155 6.59169827 5.50626646 5.83326181 4.85052512 7.78417029 6.4332666  5.76545562 7.68028272 7.24355929 4.81396104 6.16856814 6.13351338 5.6233795  5.810438   6.80629222 6.5805112  5.78751339 5.34544553 6.98158057 6.25525619 5.65696814 5.10378098 8.04280998 5.69198625 5.14519217 5.71870192 6.66026637 6.13054803 5.7206756  6.63983462 6.799956   7.4391772  7.26570313 6.70690714 7.48645979 5.45386216 5.65825629 6.36354801 7.98866    5.99752911 6.20330388 7.16430242 5.04300194 8.07892119 6.27135608 6.22086997 5.94125589 6.79525225 5.88714825 6.1851931  6.86481289 5.08509688 5.86735978 7.93738305 5.52126541 6.87872003 5.76942618 5.82242494 7.52773404 6.10085297 6.4054529  5.88082789 6.40783433 7.32982205 6.36209734 6.98658147 5.3478462  6.75382131 6.18056232 5.9680256  5.70044652 5.76155434 5.33207807 5.46196929 6.79930858 8.42636826 5.64373192 7.33312741 5.95095312 5.94572272 6.41524235 6.19871223 6.51003062 5.8929313  7.38704473 6.10713649 6.70090161 7.82236032 5.70489847 6.06364625 5.05560875 5.45743624 5.56488005 6.68384417 5.78650273 6.11205622 6.90418511 6.27367859 7.51472996 5.36719202 6.79308045 7.1324903  5.73995347 7.09500809 6.09063033 6.1802582  5.69205631 6.55186783 5.27843755 6.00555343 6.39463536 4.89122445 5.9389644  5.32843281 6.10674186 6.64670737 6.66335444 6.28811566 6.21045533 5.68597281 6.27368401 6.8628742  6.20646747 5.09821622 6.6357486  5.31933219 6.27182038 6.45622264 7.16760198 8.5539014  5.74338701 7.35200088 6.32678531 6.79493465 5.6312603  6.30725356 6.49746305 7.09056088 7.25562993 6.86846196 5.13477276 6.39371772 6.0005927  6.2533736  6.89766434 8.22179514 5.8153285  6.79260529 7.14395574 5.27101367 7.42988854 6.66994762 6.1630638  5.43036875 6.11240652 8.15956962 7.67463933 6.1226462  5.74298554 6.46757468 6.57103408 6.3585758  6.81232874 7.37644466 6.3425879  5.79645347 7.38512384 6.08184908 7.02244144 5.7376787  6.72848008 6.20097712 6.37976608 4.94911672 6.97271672 6.50195542 6.09307671 6.68847278 5.83484636 6.34636201 5.95721783 6.02835756 6.02129036 7.35427178 7.20898117 7.61771221 7.69399634 6.11616464 6.72318928 6.27526697 6.54502594 6.52097406 6.14683003 5.75269755 6.5112567  6.10904502 6.28469543 6.21550078 7.21966979 6.63432953 6.80940452 6.38171174 6.03872278 8.30271755 7.17866549 6.12003135 6.10490091 5.47176055 5.08950978 6.47560164 6.41769454 7.64942685 6.77510884 5.70258566 6.3962513  6.3891106  6.11772438 6.03395004 5.00476154 6.40042635 6.36927445 5.75537228 6.63623452 8.56679914 5.3182316  5.79387725 5.67658133 5.3109336  6.33901645 6.92051619 6.30554103 6.12031756 4.59599181 7.45967896 6.53533504 7.52085761 7.73234195 7.29427355 6.80221306 6.70383956 5.96428304 8.75396632 7.09062606 6.86636921 6.18123614 6.89376616 7.00977862 6.79694876 5.3947813  5.90196958 6.70164412 4.62894143 7.31033197 6.87495884 5.87671202 8.24812023 5.96324977 6.2679808  6.72533667 6.40033662 6.33277049 6.90739787 6.76248756 4.03096603 6.20379324 5.90939011 5.70537071 5.86108581 6.74830075 6.42245132 5.40850071 6.28273497 6.877233   7.76655838 5.78939743 7.77662497 5.81200684 5.67512855 5.70488055 7.28827502 6.14011885 5.7943504  4.69765077 5.31464429 7.52481426 6.67818331 6.20984429 7.16518303 8.81181336 5.06265423 5.85915902 5.69210087 8.71424648 7.14200889 5.77902166 6.25496047 7.20659602 6.36014603 6.87797304 5.2796618  6.34247874 7.08166358 4.56037958 8.02459354 5.85099708 6.08925013 5.32229803 5.22849719 6.36649342 6.06187563 5.88917374 6.85299084 6.39674018 5.91107915 6.25529378 5.38282173 6.04838502 6.77067607 6.8766157  7.33174137 7.72247556 7.86904568 6.82144937 6.55865263 6.28671283 6.47422321 6.21921164 7.94544939 6.56177092 5.52787942 5.6922249  6.40734731 5.79303979 6.28837256 5.81949526 7.0147983  6.91699319 6.31044014 5.24116186 6.43455661 6.53539001 6.90864437 5.96383974 7.02382996 6.51902754 6.78601186 5.2505804  6.19101413 7.31530502 6.16069408 5.04917912 6.4450472  6.12699039 6.66427553 6.24487808 5.23353172 5.30959328 6.19899499 7.02130043 6.63856152 6.36069459 5.61662889 6.43656004 4.9517472  6.25084423 5.92018087 6.7746685  5.36510226 7.08121685 5.78455851 7.26509506 5.9877734  6.56152741 8.73583762 5.63005585 6.0353383  7.01512198 6.30324901 5.18600945 6.179565   7.01705326 7.14706246 7.15295568 7.30104733 5.41791366 4.92806295 7.19648481 9.7675335  6.36568005 6.72729488 6.59736066 5.5295815  5.55575573 6.6988962  6.31033663 5.05295918 7.16997218 5.23529384 6.00338439 7.34314736 5.55879095 6.68104264 6.09761583 5.42543379 6.23286258 6.38924543 8.57049417 7.48631975 7.26273772 5.96688768 5.72252266 4.87087018 6.1641983  6.15374373 6.25083762 7.18351319 5.8257219  4.86341446 9.25615483 6.52630052 7.25364062 5.85573195 5.19207676 6.46084733 5.40426448 5.9347302  5.85659794 6.25574115 5.14047502 6.26903428 5.74459092 7.15660328 5.66323386 6.67808954 7.807695   5.84335758 5.35273582 6.44584504 6.47561702 5.10369205 6.24804293 7.08480451 6.75962662 6.8753283  5.88564567 6.54612493 7.67564359 5.37341612 4.90867673 8.85409824 6.45831193 5.58296138 5.62938381 6.88496448 6.30926514 5.78511894 6.86189664 6.2580782  6.3138309  6.90059421 6.89820208 5.46614205 5.48650735 5.95768796 5.75246077 5.43152562 6.11082749 7.22433711 6.69987724 5.73493315 7.02989763 6.10263779 7.0771725  6.69877965 6.00329521 6.2951647  6.32619857 5.64173678 5.65901158 5.64860596 6.16335806 6.07696987 6.88046805 5.21560885 5.3501944  5.24141593 6.14119249 6.96886277 7.27136995 5.88396371 5.98433122 6.55700235 5.43123098 6.72408461 6.44000308 7.73078023 6.77351397 6.49358416 6.94017463 5.56741919 7.09973077 5.79515487 8.26019794 7.33819985 8.10598902 6.67099409 6.63272893 5.91401887 7.47489458 6.22809442 5.48309421 7.07818826 5.54724871 5.6356225  7.37707921 6.10655605 6.03813212 6.90098297 6.13625619 5.93393765 6.69287106 6.29326757 5.22087413 6.5705849  6.08478754 6.67905706 6.86044657 5.36302512 7.76867008 6.54183602 6.09585073 5.24494313 7.00421473 5.43720321 6.51134578 6.35547475 7.36944634 5.56578595 6.89165688 5.43111777 5.98480502 7.29706257 5.87208299 7.70080926 6.92549146 5.57285779 5.76554114 6.51733972 5.58094579 5.89468638 5.65374203 5.64922958 5.44572272 8.32712291 5.78862997 7.52891093 5.93399841 7.07078917 6.23603265 6.63455379 6.97474784 6.25563961 7.69913457 6.72071806 5.23166091 5.0874727  6.71418296 5.60479368 7.48107465 5.75046099 5.45914204 6.63061535 5.48462378 6.08979386 5.26451892 5.52931174 6.11344315 6.58257418 6.42122822 5.72148367 6.89901182 7.41762189 4.6790728  6.60372447 5.56559074 6.83722291 6.97726976 5.75944581 7.67981127 6.3540969  6.45569777 6.50612715 7.29149455 5.18321796 7.3659875  4.63690124 7.27286152 6.81585407 6.12914905 5.85267395 6.63175614 6.48862811 5.87348216 6.51590585 5.97465048 6.17585698 7.50637594 6.64707852 5.63336841 7.09964864 6.36968061 7.18921806 6.06412575 6.61210508 6.71071924 5.19781838 7.3305272  6.00747227 5.75699033 5.62394177 5.67274457 6.87151321 6.72502302 5.47513873 6.78498415 5.63581358 6.41188764 6.3156847  4.95132423 6.34787567 6.93376411 5.18938194 6.60614206 6.00616268 6.92058019 5.45320829 6.15400136 5.56117124 5.41453842 6.43137454 5.47781334 5.49114234 5.95651879 5.72261374 5.97932951 6.50239854 6.03271608 6.10254191 6.01533946 5.80192512 6.21412165 5.3174162  5.57178492 5.29978501 5.39109052 4.45399964 7.86236577 5.47691808 5.92074599 6.80331845 6.50622609 5.40109007 6.18012099 5.62171252 6.24366303 6.60754879 6.14854156 6.56323443 5.76167383 7.23126914 7.56268414 5.7450964  6.87954652 6.78846441 6.58844764 6.65759664 6.66421046 6.60949525 6.53184098 6.25959435 7.29649313 8.1415336  5.51187036 7.19062073 5.18320134 7.75232857 5.89467407 5.52042182 8.05102449 6.12313383 6.22540463 6.76290583 5.99304711 6.02897447 5.24543828 6.8737858  6.05019754 6.95579043 5.28212638 5.68368476 6.7978778  6.68473972 5.64311693 5.56016021 5.91410173 7.02176677 5.69713787 6.05163364 6.23761863 5.34305197 5.97631667 6.13525076 7.19040542 5.27056088 6.97591796 5.61522037 5.62326743 6.51039174 5.62329289 5.67624243 5.8670161  6.66923771 6.39283101 6.7440704  4.97772351 5.93348443 6.59533019 7.27544535 7.5262591  7.41881704 6.04368847 6.90687458 6.17612639 5.14343677 7.36144193 6.76863635 6.78030052 5.69958152 5.77517192 6.71685372 6.63607962 5.88595527 6.95647863 7.00521692 5.35208497 4.98780741 6.14890613 8.05670192 7.79935368 5.66880941 6.19305702 5.45762827 5.97758119 6.32760109 6.02699571 6.67444883 5.66826162 6.24539062 7.10324013 7.03597667 7.70265023 6.17235064 5.74259689 6.11347376 5.58339672 7.08484144 5.87804109 5.62468106 5.59998534 8.7921851  6.4007608  7.0043134  6.93229535 6.61555448 5.40866738 6.77247384 6.57987917 7.23088629 4.69115231 6.17288865 7.21106741 6.52035406 6.88209357 7.74862604 7.14667368 8.24132239 6.29846451 5.99592813 6.91619629 6.81537202 6.16190881 6.5108144  6.79694777 6.14743226 5.55576131 5.85012023 5.91720786 5.02395498 8.1194336  7.58260877 5.44035096 6.81822042 6.41724715 6.20717538 5.61717711 6.44178446 6.17507405 6.7849419  6.29871757 5.8892044  6.59595447 7.12264338 5.77587897 5.68082902 5.7027804  9.33699941 6.13908193 7.31442562 6.4570361  8.12701902 6.51343834 6.50770887 5.98423402 7.46215286 5.79990869 7.2204401  6.80781193 7.5739619  6.21562319 5.45681758 7.09953184 6.16764237 6.36494044 5.42636993 6.28932759 7.75029726 6.17611006 7.20134757 6.27697323 6.64099599 6.22024193 5.92058069 6.38566973 5.10628446 4.91461667 6.87659992 4.6358878  9.38135169 0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.         0.        ],linear,vector,100 * utilization(count(transmissionStarted) - count(transmissionEnded)),utilization,%,S1A1,20250418-12:24:38,20250418-122438,S1A1,in2cConfig.ini,,,,,inet.showcases.tsn.combiningfeatures.industrial.IN2C,3119,0,#0,results,0,0,IN2C.SwitchA_1.eth[0].phyLayer.transmitter
