Time (s),Jitter
0.00533652,2.90431E-07
0.005396123,-2.90943E-07
0.0054703,3.2176E-09
0.005474332,-4.89687E-05
0.005496152,3.02786E-07
0.005530645,-3.00755E-07
0.005559933,-0.000023712
0.005678494,4.256E-09
0.005709904,3.10945E-07
0.005724983,-3.11396E-07
0.005755743,-0.00001424
0.005785256,-0.000003488
0.005820017,-0.00002224
0.005862568,3.21259E-07
0.005873129,-3.19848E-07
0.005955474,9.344E-10
0.006046843,3.30941E-07
0.006049859,-3.27403E-07
0.006078763,-0.000011096
0.006136076,3.312E-10
0.006174628,3.32059E-07
0.006176388,-3.32128E-07
0.006246373,-0.000014016
0.006287854,-0.00002352
0.006410408,3.5206E-07
0.00642812,-3.47933E-07
0.006487376,-0.000009744
0.006501,3.50667E-07
0.006554761,-3.50228E-07
0.006625866,-0.000016896
0.006651064,3.62524E-07
0.006726587,-3.60852E-07
0.006746244,-0.000043344
0.006854741,3.4496E-09
0.006880216,3.74652E-07
0.00689135,-3.74991E-07
0.006978895,-0.000011456
0.007002824,3.82398E-07
0.007034272,-3.8346E-07
0.007158321,2.6048E-09
0.007172697,3.92542E-07
0.00722508,-9.61758E-06
0.007239802,-3.92733E-07
0.007290979,-0.000001824
0.007358524,-0.000019456
0.007411488,4.09301E-07
0.007419613,-4.09993E-07
0.007439296,4.08473E-07
0.007514605,-4.04774E-07
0.007571158,7.552E-10
0.007603782,-0.000001376
0.007629071,-0.000019712
0.007642616,4.1866E-07
0.007695767,-4.1629E-07
0.007760633,-0.000025136
0.007799145,-0.000011488
0.007855352,4.33526E-07
0.007922378,-4.30803E-07
0.007985732,-0.000027648
0.007996964,4.40829E-07
0.008089556,-4.37046E-07
0.008156005,4.448E-10
0.008187854,-0.000033152
0.008220184,4.53639E-07
0.008277655,-4.53159E-07
0.008321904,-0.000006752
0.008326392,4.57155E-07
0.008390321,-4.58713E-07
0.008478889,4.68163E-07
0.008483345,-4.6246E-07
0.008568802,-0.000012544
0.008587368,4.68262E-07
0.008592683,-4.71974E-07
0.008673512,4.75589E-07
0.00871282,-4.72075E-07
0.008743965,-0.000033856
0.008843072,4.88917E-07
0.008865526,-4.85061E-07
0.008927807,1.28E-10
0.008992616,3.808E-10
0.009058121,-0.000034496
0.009075033,5.01297E-07
0.009166714,-4.98038E-07
0.009171146,-4.05686E-05
0.009281227,5.13614E-07
0.009284739,-5.08855E-07
0.009339356,-0.000016384
0.009379524,5.168E-10
0.009400485,-0.00004104
0.009461704,5.22528E-07
0.00948959,-5.22218E-07
0.009623023,3.8432E-09
0.009650824,5.28387E-07
0.009659544,-5.32835E-07
0.009742329,4.4784E-09
0.009764954,-0.000047376
0.00982572,5.41783E-07
0.009840867,-5.40692E-07
0.009908699,1.2832E-09
0.00995806,1.136E-09
0.009980856,5.49086E-07
0.00999874,-5.49518E-07
0.010065381,4.64E-10
0.010074184,5.52287E-07
0.010111502,-5.55775E-07
0.010200232,5.6438E-07
0.010211271,-5.63903E-07
0.010233784,5.63958E-07
0.010305328,-5.59453E-07
0.010369737,1.408E-10
0.010382168,5.7045E-07
0.010387704,-5.73054E-07
0.010439384,5.73675E-07
0.010446946,-5.74451E-07
0.010573203,3.4256E-09
0.01059546,-0.000029744
0.010624264,5.86188E-07
0.010630568,-5.86077E-07
0.010730557,2.69883E-09
0.010770232,5.92875E-07
0.010781144,-5.93016E-07
0.010879039,-2.10611E-06
0.010922952,5.98699E-07
0.010931728,-6.0083E-07
0.011003913,2.3184E-09
0.011069498,-0.000006416
0.011101898,-0.0000376
0.011144776,6.15895E-07
0.011188819,-6.11103E-07
0.01123202,-0.0000308
0.011279864,6.23092E-07
0.011285736,-6.22921E-07
0.011372408,6.28275E-07
0.011388206,-6.26728E-07
0.011411878,-0.000011328
0.011430888,6.28809E-07
0.011504031,-6.26694E-07
0.01159672,6.88E-11
0.01161796,6.39732E-07
0.011680833,-6.39521E-07
0.011711642,-0.000004192
0.01174921,1.568E-10
0.011792936,6.50981E-07
0.011811459,-6.50656E-07
0.011882012,-0.000004448
0.011891432,6.5515E-07
0.011921629,-6.59989E-07
0.012045926,5.3296E-09
0.01206707,-0.000027856
0.01207363,6.67264E-07
0.012110111,-6.6776E-07
0.012183023,3.2912E-09
0.012224904,6.75396E-07
0.01222952,-6.79147E-07
0.012264392,6.77796E-07
0.012307713,-6.74376E-07
0.012312369,-3.93445E-05
0.01236701,1.86405E-09
0.012374856,6.83893E-07
0.012400323,-6.84962E-07
0.012445736,6.8675E-07
0.012527852,-6.83297E-07
0.012543516,-1.83364E-05
0.012637253,-3.26358E-06
0.012703736,7.03657E-07
0.012745446,-7.01638E-07
0.012794767,-0.00001168
0.012817624,7.09095E-07
0.012851584,-7.07813E-07
0.012881449,-0.000037136
0.012900488,7.15313E-07
0.012934193,-7.14939E-07
0.012975032,7.19093E-07
0.012979538,-7.20958E-07
0.013057592,7.23514E-07
0.013067219,-7.21146E-07
0.013137235,2.2016E-09
0.013157608,7.25046E-07
0.013175532,-7.25517E-07
0.013278861,3.328E-10
0.013328926,-0.000039936
0.013343176,7.40434E-07
0.013436863,-7.35641E-07
0.013477568,-0.000005296
0.013516856,7.47638E-07
0.013533768,-7.47318E-07
0.013568993,-0.000041776
0.013631192,7.58929E-07
0.013687826,-7.55246E-07
0.013747427,-0.0000144
0.013767624,7.64929E-07
0.013807028,-7.63969E-07
0.01387924,7.71031E-07
0.013894424,-7.69391E-07
0.013921574,-3.98514E-05
0.014031454,3.288E-09
0.01405332,7.79096E-07
0.01405924,-7.82318E-07
0.014150768,7.85562E-07
0.014151944,-7.82492E-07
0.014251129,1.84E-11
0.01428737,-0.00001376
0.014313219,-0.000033152
0.014373267,1.0048E-09
0.01442072,1.04523E-09
0.014429832,8.03121E-07
0.014515821,-8.00611E-07
0.014589608,8.09689E-07
0.01459788,-8.10683E-07
0.014649838,1.19577E-09
0.014676823,-0.000038016
0.014751592,4.768E-10
0.014753256,8.22877E-07
0.014835777,-8.22758E-07
0.014903497,3.072E-09
0.01491316,8.26877E-07
0.014922634,-8.31763E-07
0.014998971,3.4336E-09
0.015079012,1.104E-09
0.015084964,-0.000046048
0.015142384,8.46352E-07
0.015184013,-8.41148E-07
0.0151962,8.40229E-07
0.015239902,-8.4464E-07
0.015327751,-0.000001152
0.01542116,8.59851E-07
0.01543724,-8.55103E-07
0.015528657,8.61852E-07
0.015532689,-8.61408E-07
0.015557082,-0.000010608
0.015623714,3.632E-10
0.015662379,-0.000030336
0.015724468,1.088E-10
0.015731716,8.75436E-07
0.015819021,-8.75881E-07
0.015844824,8.80591E-07
0.01590555,-8.79938E-07
0.015916167,-0.000024384
0.016015703,4.9536E-09
0.016071576,-0.000000128
0.016094041,-0.000037536
0.016105145,8.97422E-07
0.016219898,-8.93236E-07
0.016289464,9.02368E-07
0.016304755,-9.02782E-07
0.016329092,-0.000031664
0.016396685,-0.000009408
0.016414408,9.14084E-07
0.016474637,-9.12289E-07
0.01653023,-0.000025408
0.016561416,9.2083E-07
0.016661992,-9.17454E-07
0.016686392,9.23152E-07
0.016711185,-9.26332E-07
0.016777025,3.184E-09
0.016851874,1.6848E-09
0.016874552,9.34479E-07
0.016893491,-9.37918E-07
0.016964972,-0.00000752
0.017006632,9.46978E-07
0.017010632,-9.46212E-07
0.017110533,9.53202E-07
0.017112837,-9.49082E-07
0.01716599,-0.000012848
0.01717372,9.52185E-07
0.01722183,-9.52801E-07
0.017266504,-0.000039328
0.01731424,9.66486E-07
0.017348536,-9.63283E-07
0.017452913,9.376E-10
0.017486696,9.7059E-07
0.017498106,-9.70971E-07
0.017525003,-0.000023104
0.01756468,9.7608E-07
0.01764974,-9.72406E-07
0.017736525,7.84E-11
0.017760438,-0.000039088
0.01782644,9.92813E-07
0.017836703,-9.94086E-07
0.017951551,5.2848E-09
0.017970216,9.94079E-07
0.018006169,-9.98317E-07
0.018043273,-0.000000896
0.018137482,3.0208E-09
0.018164531,-0.000037952
0.018178968,1.01346E-06
0.018265196,-1.01129E-06
0.0182977,-0.000002496
0.018341144,1.02156E-06
0.018349413,-1.02119E-06
0.018399333,9.92E-10
0.018451566,1.02474E-06
0.018454526,-1.02292E-06
0.018503302,-0.000010224
0.018543471,-0.000028832
0.018594896,-0.000012576
0.018636056,1.03803E-06
0.018703969,-1.03692E-06
0.018738104,1.04203E-06
0.018792338,-1.04019E-06
0.018851867,2.2528E-09
0.018888312,1.04456E-06
0.018920948,-1.04495E-06
0.018992796,-0.000003152
0.019057672,-1.11254E-05
0.019068888,1.06083E-06
0.019134503,-1.06205E-06
0.01921456,1.056E-10
0.019282312,1.07349E-06
0.019293896,-1.07176E-06
0.019337305,-4.15917E-05
0.01935628,1.07721E-06
0.019444762,-1.07367E-06
0.019499979,-0.000022784
0.019554996,-0.000009984
0.019591736,1.09199E-06
0.019615573,-1.09153E-06
0.019675909,2.6336E-09
0.019686822,-0.000033088
0.019691048,1.09564E-06
0.019811319,-1.09259E-06
0.019834168,-0.000029152
0.019906056,3.3888E-09
0.019939032,1.10861E-06
0.019953857,-1.10933E-06
0.019986753,-0.000011104
0.020078584,1.1183E-06
0.020088368,-1.11634E-06
0.020111075,-1.52938E-05
0.02021162,8.544E-10
0.020246168,1.12767E-06
0.020306757,-1.12556E-06
0.020343974,-0.000024784
0.020417822,1.4848E-09
0.02042387,1.13432E-06
0.020485687,-1.13543E-06
0.02057716,1.5472E-09
0.020641408,1.14804E-06
0.020662913,-1.14836E-06
0.020665129,1.14624E-06
0.020753251,-1.1468E-06
0.020849524,1.4272E-09
0.020868412,-0.000050112
0.020898952,1.16717E-06
0.020928813,-1.16693E-06
0.021011446,2.5632E-09
0.021035702,-0.000015744
0.021052584,1.1742E-06
0.021074799,-1.17499E-06
0.021161896,1.90962E-09
0.021163424,1.18067E-06
0.0212274,1.97523E-10
0.02122868,-1.18309E-06
0.021362642,5.09609E-09
0.021395867,-0.000035776
0.02140148,1.19038E-06
0.021492516,-1.18881E-06
0.021545821,-0.000025696
0.021599741,1.792E-09
0.021688094,-0.000007648
0.021690248,1.20973E-06
0.021770495,-1.20669E-06
0.021805048,-0.000020448
0.0218072,1.21233E-06
0.02183528,-1.21281E-06
0.021925521,2.624E-09
0.02195872,1.22154E-06
0.021984474,-1.22114E-06
0.022025464,1.22081E-06
0.022052547,-1.22271E-06
0.022126548,1.8E-09
0.02215138,-0.000033168
0.022177096,1.23289E-06
0.022250357,-1.23059E-06
0.022299054,1.696E-10
0.022343032,1.24151E-06
0.022387727,-1.24065E-06
0.022391439,-4.42886E-05
0.022455064,1.25248E-06
0.022497264,-1.2491E-06
0.022552201,-0.000020064
0.022561401,1.25724E-06
0.022653266,-1.25483E-06
0.02266157,-3.06965E-05
0.022709528,1.26651E-06
0.02274322,-1.26725E-06
0.0228006,1.26825E-06
0.022806685,-1.26881E-06
0.022854813,1.2128E-09
0.022975382,3.7568E-09
0.023024008,1.27668E-06
0.023033872,-1.27833E-06
0.023114,4.12702E-10
0.023155217,-0.000014784
0.023210776,1.29317E-06
0.02324153,-1.29384E-06
0.023349003,9.472E-10
0.023362523,-1.94804E-05
0.023372568,1.30472E-06
0.023420792,4.22345E-10
0.023424164,-1.30518E-06
0.023523782,-0.000000384
0.023573848,1.31382E-06
0.02359987,-1.31091E-06
0.023680191,4.32E-10
0.023719392,-0.0000168
0.023781144,6.752E-10
0.023832728,1.32817E-06
0.023851881,-1.3289E-06
0.023886514,-0.000006368
0.023922136,1.33328E-06
0.02392576,-1.33365E-06
0.023984611,-4.14958E-06
0.023996536,1.33811E-06
0.02409398,-1.33467E-06
0.024157741,-0.00001424
0.024218168,1.35096E-06
0.024221008,-1.34863E-06
0.024265094,-4.91438E-06
0.024313432,1.35345E-06
0.02432268,-1.35489E-06
0.024377536,-2.14487E-06
0.024480305,8.768E-10
0.024522658,-0.000011648
0.024561544,1.37021E-06
0.024606514,-1.36782E-06
0.024608642,-3.38724E-05
0.024712604,1.37891E-06
0.0247141,-1.37537E-06
0.024800237,-0.000000864
0.024847576,-1.56616E-05
0.024856296,1.38649E-06
0.024928127,-1.38513E-06
0.02501248,-0.000011648
0.025024616,1.39593E-06
0.025076864,-1.39449E-06
0.025096465,-0.0000244
0.025106968,1.39817E-06
0.025145562,-1.40056E-06
0.02521789,3.1328E-09
0.025273208,1.41015E-06
0.025284848,-1.40965E-06
0.025339588,1.0739E-09
0.0253437,-3.98886E-05
0.025410872,1.41893E-06
0.025439429,-1.41836E-06
0.025518184,1.42389E-06
0.025527798,-1.42286E-06
0.025553575,-0.000012224
0.025645992,4.16E-11
0.02574836,1.43835E-06
0.025773281,-1.43493E-06
0.025808488,1.43744E-06
0.025832434,-1.43752E-06
0.025896987,-0.000000448
0.025933875,-0.000026112
0.0260154,1.45377E-06
0.026024469,-1.45431E-06
0.02610071,-0.00001776
0.026220952,4.02413E-09
0.02622796,1.46412E-06
0.026322016,-1.46351E-06
0.026370625,-0.000039392
0.026427688,1.47922E-06
0.026494514,-1.47504E-06
0.026505739,-0.000035776
0.026520195,1.48436E-06
0.026609972,-1.48244E-06
0.026625232,1.48934E-06
0.026711813,-1.48756E-06
0.026760029,9.216E-10
0.026785016,1.49672E-06
0.026821846,-1.49784E-06
0.026880375,4.528E-10
0.026954744,1.50686E-06
0.026978392,-1.50705E-06
0.027033321,-0.000005072
0.027071464,1.51043E-06
0.02711713,-1.50985E-06
0.027205571,-0.00000256
0.027262924,-0.000001648
0.027318493,-0.000026432
0.027323205,1.53099E-06
0.027372669,-1.53117E-06
0.027402184,1.53417E-06
0.027448718,-1.53077E-06
0.027503912,1.53614E-06
0.027516951,-1.53822E-06
0.02753588,-0.000031072
0.027646792,4.6912E-09
0.027658184,1.54806E-06
0.027684258,-1.55261E-06
0.027757378,1.12E-10
0.0277814,1.55642E-06
0.027848771,-1.55568E-06
0.027941164,3.1392E-09
0.027956652,1.56567E-06
0.027972376,-2.82767E-05
0.027993917,-1.56337E-06
0.028072286,-0.000013632
0.0281038,1.57427E-06
0.028108232,-1.57498E-06
0.028161376,-1.58574E-05
0.028175992,1.57938E-06
0.028238696,-1.57855E-06
0.028321721,9.024E-10
0.02839445,2.7728E-09
0.028454059,-0.000013392
0.028458731,1.59519E-06
0.0285134,2.06689E-09
0.028565308,-1.59533E-06
0.028643653,-0.000002656
0.02871492,1.60605E-06
0.028725752,-1.60714E-06
0.028781839,-0.000017914
0.028860504,3.1664E-09
0.028889728,-0.000003776
0.028966681,1.62252E-06
0.028968177,-1.62237E-06
0.028998289,-0.000012888
0.029095272,1.63042E-06
0.029114547,-1.62879E-06
0.029150036,-0.000028512
0.02918402,-0.000018016
0.0292246,1.64198E-06
0.029259741,-1.64211E-06
0.02931788,1.64473E-06
0.02939567,-1.64064E-06
0.029424911,-0.00000976
0.029431215,1.64805E-06
0.029439015,-1.65014E-06
0.029514808,1.7792E-09
0.02954484,1.65332E-06
0.029578641,-1.65644E-06
0.029678466,4.5824E-09
0.029698698,-0.000024768
0.029722552,1.66571E-06
0.029765963,-1.66698E-06
0.029827164,2.72E-09
0.02987076,1.67428E-06
0.029935101,-1.67309E-06
0.029960934,-0.000043168
0.029980072,1.68403E-06
0.030021759,-1.68465E-06
0.03015804,4.128E-09
0.03016744,-0.0000296
0.03020276,1.69575E-06
0.030247473,-1.69215E-06
0.03030501,-0.000010464
0.030327242,-0.000020768
0.030330408,1.69904E-06
0.030421107,-1.69555E-06
0.030493556,-0.000013552
0.030559016,1.71377E-06
0.030559768,-1.71175E-06
0.030560992,-4.87766E-05
0.03059211,-3.8827E-06
0.030670576,1.72357E-06
0.030686031,-1.72258E-06
0.030776904,2.7872E-09
0.0308034,1.72777E-06
0.030826864,-1.72708E-06
0.030885113,-0.000032752
0.030921896,1.7345E-06
0.03096449,-1.73276E-06
0.031004251,-0.00002224
0.031090555,3.8304E-09
0.031129588,-0.000023968
0.031155128,1.74868E-06
0.031196165,-1.74622E-06
0.031283598,-0.000009568
0.031303096,1.75457E-06
0.031362215,-1.75581E-06
0.031378616,-0.0000296
0.031449512,1.76841E-06
0.031464113,-1.76816E-06
0.031515721,1.2608E-09
0.031545178,-0.000012544
0.031629912,4.27338E-09
0.031632712,1.7751E-06
0.031634848,-1.77801E-06
0.03173396,1.78143E-06
0.031749844,-1.77823E-06
0.031766348,-0.000022496
0.031846901,-0.000000448
0.031880726,-0.000018176
0.031944119,-0.000004608
0.03196004,1.79771E-06
0.031988623,-1.79756E-06
0.032036216,1.79918E-06
0.032042232,-1.79762E-06
0.03210624,4.00766E-10
0.032203361,2.312E-09
0.032232376,1.80832E-06
0.032270074,-1.80895E-06
0.03237622,6.144E-10
0.032454428,1.1208E-09
0.032465192,1.8206E-06
0.032515021,-1.82104E-06
0.032555822,-0.0000212
0.032566166,1.82826E-06
0.032611926,-1.82675E-06
0.032634696,1.8277E-06
0.032684503,-1.82844E-06
0.032729768,-0.000024736
0.032760952,1.83854E-06
0.032859826,-1.83504E-06
0.032865882,1.84183E-06
0.032891514,-1.84196E-06
0.032946011,-0.000027504
0.033014436,1.9424E-09
0.03303354,-0.000040896
0.033072712,1.86054E-06
0.033108397,-1.86035E-06
0.033196534,1.9136E-09
0.0332414,1.86611E-06
0.033266359,-1.86513E-06
0.03333136,-0.000016
0.033378728,1.87646E-06
0.033439505,-1.87265E-06
0.033489225,1.8772E-06
0.033491569,-1.87739E-06
0.03355341,-0.00001016
0.033615988,-0.000035424
0.033637064,1.88973E-06
0.033726309,-1.8873E-06
0.033761821,-0.000015488
0.033813784,1.89822E-06
0.033826494,-1.89655E-06
0.033861543,-0.000017952
0.033940144,-1.39945E-06
0.03395324,1.90873E-06
0.034022648,1.40715E-10
0.034052128,-1.90498E-06
0.03410657,-0.00004456
0.0341846,1.92143E-06
0.034188448,-1.92024E-06
0.034248443,-8.00553E-06
0.034367096,1.93239E-06
0.034387421,-1.92829E-06
0.034397309,-2.91125E-05
0.034405976,1.92989E-06
0.03449695,-1.92713E-06
0.034547239,-0.000009712
0.034550359,-2.98804E-05
0.034594672,1.94526E-06
0.034600624,-1.94403E-06
0.034682696,3.10716E-09
0.034724129,-0.000007568
0.034752472,1.94746E-06
0.034810874,-1.94688E-06
0.034864387,-0.000003488
0.034912792,1.95436E-06
0.034935444,-1.95646E-06
0.035005116,2.4672E-09
0.03502222,-2.08965E-05
0.035084053,4.83248E-10
0.035152632,1.97338E-06
0.035154616,-1.97183E-06
0.035165214,-2.74024E-05
0.035256175,2.29605E-09
0.035312905,-0.000032272
0.035351928,1.98633E-06
0.035410842,-1.98593E-06
0.035457936,1.99303E-06
0.035503579,-1.99216E-06
0.035529411,-0.000023168
0.035611784,2.00356E-06
0.035654901,-2.00081E-06
0.035681725,-0.000010176
0.035733992,2.00715E-06
0.035745686,-2.00866E-06
0.035845407,3.472E-09
0.035850031,-2.93764E-05
0.03586108,2.01473E-06
0.035921112,-2.01092E-06
0.035963585,-0.000042528
0.036015009,1.5424E-09
0.036059112,2.02354E-06
0.036102458,-2.02349E-06
0.036139315,-0.000006144
0.036181947,9.632E-10
0.036246452,-0.000002496
0.036253836,2.03486E-06
0.036280792,-8.04452E-06
0.036325645,-2.03244E-06
0.03636823,-0.000028416
0.036394366,-0.000012864
0.036485736,2.05206E-06
0.036536455,-2.04695E-06
0.036586697,-0.00003976
0.03663004,2.05976E-06
0.036662001,-2.05793E-06
0.036718066,2.06073E-06
0.036721338,-2.0584E-06
0.036752483,-0.000050856
0.036820403,1.792E-09
0.036888812,-0.000002592
0.036963184,1.63711E-09
0.036967856,2.07689E-06
0.037022869,-2.07502E-06
0.037025637,-4.72326E-05
0.037070911,4.27263E-10
0.037131679,2.4768E-09
0.037166984,2.08786E-06
0.037224016,-2.08682E-06
0.037241976,2.08872E-06
0.037304873,-2.09014E-06
0.037378386,1.2512E-09
0.037397944,2.09678E-06
0.037466419,-2.09638E-06
0.037534564,-0.000001856
0.037544184,2.10519E-06
0.037601125,-2.10733E-06
0.03767875,-0.000001376
0.037680302,2.11298E-06
0.037742655,-2.11499E-06
0.03782468,9.024E-10
0.037876009,1.1328E-09
0.037949802,-0.000006208
0.037959794,2.13173E-06
0.038007402,-2.13037E-06
0.03807092,2.13338E-06
0.038093227,-2.1324E-06
0.038144932,-0.000011296
0.038187181,-0.000022752
0.038212376,2.14655E-06
0.038306174,-2.14245E-06
0.038352086,-0.000009088
0.038377512,2.15407E-06
0.038462072,-2.15307E-06
0.038480584,2.15578E-06
0.038490008,-2.15738E-06
0.038532624,7.616E-10
0.038622401,9.776E-10
0.038638536,2.16354E-06
0.038703643,-2.16432E-06
0.038736952,2.17036E-06
0.038779292,-2.17079E-06
0.038861109,-0.000013184
0.0389354,2.18586E-06
0.03897859,-2.18281E-06
0.039023519,-0.000013072
0.039097136,2.19369E-06
0.039114184,-2.19172E-06
0.039163449,-3.47366E-05
0.039231064,2.20239E-06
0.039247689,-2.20057E-06
0.039274682,-0.000007008
0.039330275,-0.000033408
0.039345192,2.20762E-06
0.039372875,-2.20666E-06
0.039494172,3.9296E-09
0.039503564,-3.66086E-05
0.03951294,2.21817E-06
0.039565206,-2.2169E-06
0.03961695,-0.000008256
0.0397298,2.22991E-06
0.039731864,-2.22592E-06
0.03976,-2.98648E-05
0.03985372,2.2364E-06
0.039876489,-2.23445E-06
0.039920856,2.23616E-06
0.03997545,-2.23607E-06
0.040017267,-0.000017184
0.040078068,2.08E-09
0.040122012,-0.000003056
0.04016556,-4.14532E-05
0.0401826,2.25753E-06
0.040214318,-2.25616E-06
0.040254318,-0.000016
0.040330679,1.536E-09
0.040381408,2.2675E-06
0.040413776,-2.26489E-06
0.040461336,2.26658E-06
0.04046444,-2.27042E-06
0.040580346,4.19049E-09
0.040630498,1.152E-10
0.040631914,2.27427E-06
0.040658283,-2.27799E-06
0.040696484,-0.0000168
0.040803005,3.152E-09
0.040864584,2.29359E-06
0.04088591,-2.2936E-06
0.040947086,2.0176E-09
0.041012895,2.29671E-06
0.041015815,-2.29664E-06
0.041023848,-0.000048968
0.041075544,2.304E-06
0.041108257,-2.29986E-06
0.04120677,2.512E-10
0.041292227,2.31487E-06
0.041295963,-2.31356E-06
0.041301267,-3.46965E-05
0.041360344,2.31734E-06
0.041409676,-2.315E-06
0.041450821,-0.000017856
0.041528118,-0.000000704
0.041542854,-0.000023264
0.041574792,2.33272E-06
0.041637247,-2.32798E-06
0.041643911,2.3314E-06
0.041699536,-2.33217E-06
0.041752249,-0.000020288
0.041759841,2.34099E-06
0.041832106,-2.3428E-06
0.041866584,2.34948E-06
0.041937371,-2.34715E-06
0.042004472,2.35724E-06
0.042027052,-2.35727E-06
0.042116677,2.2624E-09
0.042140536,2.36272E-06
0.042155654,-2.36602E-06
0.042222831,-0.000013824
0.042246616,2.37111E-06
0.04228084,-2.37161E-06
0.04235284,2.37583E-06
0.042424225,-2.37139E-06
0.042486946,-0.00002528
0.042560616,2.3849E-06
0.042610203,-2.38187E-06
0.042633892,-0.000047312
0.042703613,2.72E-10
0.042761576,2.39943E-06
0.042803902,-2.3948E-06
0.042848903,-0.000026
0.042895208,2.40706E-06
0.042919879,-2.40636E-06
0.043014345,-0.000005536
0.043039161,-0.000025184
0.043067968,2.41941E-06
0.043084874,-2.41904E-06
0.043145786,2.2912E-09
0.043179675,-0.000006112
0.043236456,2.42671E-06
0.043264948,-2.42528E-06
0.043322381,-0.000029568
0.043384805,2.7424E-09
0.043394885,2.43374E-06
0.043420462,-2.43507E-06
0.043470006,8.544E-10
0.043580007,2.44383E-06
0.043582279,-2.4415E-06
0.043628832,-0.000045448
0.04372005,-0.000002784
0.043754936,2.45592E-06
0.043827539,-2.45437E-06
0.043885412,-0.000000128
0.043911848,2.46387E-06
0.0439151,-2.46561E-06
0.044036277,5.0176E-09
0.044037589,2.46466E-06
0.044039141,-2.46978E-06
0.044102638,2.64967E-09
0.044141343,-0.000027296
0.044192464,-0.00000288
0.044257592,2.48494E-06
0.044280256,-2.47996E-06
0.044312465,-0.000037792
0.044375874,2.1408E-09
0.044387224,2.48677E-06
0.044436122,-2.48704E-06
0.044495864,2.49141E-06
0.044505739,-2.49104E-06
0.044555772,8.032E-10
0.044619284,-0.000003488
0.044622412,2.49764E-06
0.044695942,-2.49818E-06
0.044719414,-0.000018528
0.044756632,2.51005E-06
0.044787992,-1.26405E-05
0.044812911,-2.50814E-06
0.0449056,2.6688E-09
0.044978145,-0.000007456
0.044990313,-0.000028832
0.045039848,2.52488E-06
0.045079066,-2.52421E-06
0.045104216,2.52545E-06
