Time (s),Mean Bit Life Time Per Packet
0.776360189,9.768e-06
0.776490692,5.0272e-05
0.776786409,4.9992e-05
0.776891664,6.248e-06
0.777003591,5.0176e-05
0.777411107,5.1696e-05
0.777489794,5.384e-06
0.777632361,5.1952e-05
0.777700016,5.0608e-05
0.77773292,5.51232e-06
0.777870375,5.1968e-05
0.778149796,5.2392e-05
0.778246003,5.26e-05
0.778476433,5.1032e-05
0.778674286,6.888e-06
0.77891526,4.9864e-05
0.779072411,5.3016e-05
0.779494055,6.2663891e-05
0.779518942,5.1552e-05
0.77960883,5.244e-05
0.779807108,5.172e-05
0.779816587,4.2e-06
0.779956914,5.0528e-05
0.780022122,5.1736e-05
0.780075529,7.144e-06
0.780472493,5.5112e-05
0.780504069,5.2688e-05
0.780621684,5.2304e-05
0.780712539,5.216e-05
0.780785922,1.4544361e-05
0.780787154,5.2776e-05
0.781038608,5.0232e-05
0.781279253,5.088e-05
0.781493179,5.1808e-05
0.782072637,7.272272e-06
0.782429026,5.0664e-05
0.782533793,6.2431881e-05
0.782554065,4.9704e-05
0.782628808,5.0448e-05
0.782881213,6.856e-06
0.783006628,5.2272e-05
0.783218058,4.9704e-05
0.783520047,5.1696e-05
0.784085682,5.1336e-05
0.784355335,5.2992e-05
0.784424087,5.2744e-05
0.784838475,5.3136e-05
0.785027569,5.0232e-05
0.785337846,5.3512e-05
0.785569131,5.8e-06
0.785762625,8.296e-06
0.785975351,5.3024e-05
0.786048807,5.148e-05
0.786215829,5.3504e-05
0.786510642,5.032e-05
0.786656185,5.2864e-05
0.786825223,5.1904e-05
0.787155548,5.1232e-05
0.787420921,5.2608e-05
0.787453433,6.12e-06
0.787936412,5.1104e-05
0.787997972,5.3664e-05
0.788076747,5.344e-05
0.78816721,5.0904e-05
0.788269137,5.3831978e-05
0.788787964,5.3664e-05
0.788835972,5.1672e-05
0.789156296,5e-05
0.789202079,3.784e-06
0.789528509,5.2216e-05
0.789642315,6.024e-06
0.789962417,5.2128e-05
0.790000088,9.800281e-06
0.790330989,4.9704e-05
0.790370957,5.2672e-05
0.790466188,4.9904e-05
0.790645946,5.2664e-05
0.790924823,5.0544e-05
0.791152589,5.3312e-05
0.791302315,4.04e-06
0.791442442,5.2168e-05
0.791496978,4.9704e-05
0.7916288,5.1528e-05
0.791928589,5.332e-05
0.792250778,5.512e-06
0.792370665,5.24e-05
0.792556015,5.2752e-05
0.792730822,5.356e-05
0.793007923,5.3664e-05
0.793259096,5.084e-05
0.793422463,5.0208e-05
0.793816371,5.212e-05
0.79407924,5.0992e-05
0.794435061,5.2816e-05
0.794805337,5.2096e-05
0.795236941,4.9704e-05
0.795507042,4.808e-06
0.795744728,5.2496e-05
0.795985102,5.2871968e-05
0.796056325,5.0096e-05
0.796060757,7.528e-06
0.796254931,4.9704e-05
0.796685927,5.2704e-05
0.796826181,5.096e-05
0.796872645,8.424e-06
0.797041907,5.9687892e-05
0.797135178,5.096e-05
0.797338672,8.456e-06
0.797422064,5.1848e-05
0.797759212,5e-06
0.79845583,5.3624e-05
0.798537989,5.2784e-05
0.798693459,5.3256e-05
0.799162679,5.348e-05
0.799192854,3.656e-06
0.799325573,5.1376e-05
0.799403796,5.36e-05
0.79976624,7.048e-06
0.799949583,5.1392e-05
0.800134045,5.2856e-05
0.800368155,5.0968e-05
0.800622192,4.008e-06
0.800787238,6.056e-06
0.800883942,5.176e-05
0.800984509,5.3328e-05
0.80110898,5.08e-05
0.801155235,5.1056e-05
0.801337417,5.224e-05
0.801529088,4.9912e-05
0.801536239,5.064e-06
0.801680838,5.0664e-05
0.801728005,9.832e-06
0.801823133,5.196e-05
0.8018949,4.9728e-05
0.801934724,5.3552e-05
0.80209293,5.176e-05
0.802254233,6.5064e-05
0.80228424,5.2072e-05
0.802409127,5.196e-05
0.80256103,5.2864e-05
0.802607501,5.2336e-05
0.802773587,6.4423901e-05
0.80296309,6.2928e-05
0.803170408,5.3248e-05
0.803220863,4.9704e-05
0.803283766,5.3608e-05
0.803697938,7.784e-06
0.803875801,5.3648e-05
0.80395144,5.2288e-05
0.804045879,4.9728e-05
0.804120446,5.2296e-05
0.804159462,5.0312e-05
0.805049845,4.9704e-05
0.805111205,5.0064e-05
0.805264491,9.352e-06
0.805432745,5.3608e-05
0.805464393,5.256e-06
0.805965252,5.012e-05
0.806020252,5.012e-05
0.806251417,5.1288e-05
0.806379392,5.3264e-05
0.806469599,5.3471968e-05
0.806607822,5.0696e-05
0.806812244,5.212e-05
0.806980826,4.9704e-05
0.807062954,5.2832e-05
0.807177032,5.0912e-05
0.807180672,4.552e-06
0.807585596,5.148e-05
0.807775083,5.2968e-05
0.808217582,5.0472e-05
0.808240486,6.376e-06
0.808376733,5.1624e-05
0.808697098,5.1992e-05
0.808748713,9.608e-06
0.80911711,5.1008e-05
0.809240804,4.9704e-05
0.809282604,5.0504e-05
0.810077428,5.1336e-05
0.81020481,7.72e-06
0.810447233,5.0144e-05
0.810694822,1.3736479e-05
0.81069895,6.6864e-05
0.810996987,5.1904e-05
0.811132786,4.9704e-05
0.811226601,5.252e-05
0.811287992,5.2912e-05
0.811537974,4.9896e-05
0.811693676,5.26e-05
0.811941058,5.0984e-05
0.811983242,5.3168e-05
0.812053417,5.0344e-05
0.812205279,5.3208e-05
0.812613355,5.2288e-05
0.812690219,5.1152e-05
0.813010304,5.224e-05
0.813056343,6.28e-06
0.813181414,5.1352e-05
0.813427683,5.1624e-05
0.813547194,1.113638e-05
0.813551618,5.456e-05
0.813627825,5.1768e-05
0.813871607,5.3551978e-05
0.813906119,5.0064e-05
0.814049725,5.3672e-05
0.814249723,5.3672e-05
0.814481337,5.0288e-05
0.814645512,5.3464e-05
0.81475651,1.1464e-05
0.814871637,5.1592e-05
0.8149377,3.656e-06
0.815079195,6.3151881e-05
0.815152451,5.0408e-05
0.815389824,5.0784e-05
0.81601113,5.0096e-05
0.816280216,5.1184e-05
0.816584189,5.016e-05
0.816821962,5.0936e-05
0.817000841,5.1816e-05
0.817167951,5.2928e-05
0.81724155,1.1528e-05
0.817410445,5.1424e-05
0.817601819,4.98e-05
0.817628178,5.16e-06
0.817913976,4.996e-05
0.818294555,5.544e-06
0.818386923,3.912e-06
0.81868988,5.1872e-05
0.818824871,5.1864e-05
0.819352041,4.04e-06
0.819509368,5.2368e-05
0.819553856,5.985593e-05
0.81993906,5.3064e-05
0.820011787,5.1792e-05
0.820060411,5.3416e-05
0.820106338,5.1344e-05
0.820260817,4.9824e-05
0.820515838,5.1848e-05
0.820584742,5.1752e-05
0.820911802,3.816e-06
0.821160824,5.084e-05
0.821651035,5.905592e-05
0.821699587,5.3608e-05
0.821776402,5.3424e-05
0.821856641,6.664e-06
0.821918488,5.512e-06
0.822527539,5.0568e-05
0.822668873,4.9904e-05
0.822886631,5.2664e-05
0.823064309,5.0344e-05
0.823296651,5.2688e-05
0.823410818,5.0856e-05
0.823470889,5.2928e-05
0.824747285,1.2336371e-05
0.824750141,5.3192e-05
0.825099289,5.1344e-05
0.825136185,5.224e-05
0.825320431,5.2488e-05
0.825450286,5.0344e-05
0.825759443,5.3504e-05
0.825863642,4.9704e-05
0.825998521,5.2584e-05
0.826182615,5.268e-05
0.826347317,1.3384e-05
0.826850432,6.1503911e-05
0.827441619,5.0696e-05
0.827558873,6.952e-06
0.828064325,5.3408e-05
0.828217243,5.1328e-05
0.828270923,5.3008e-05
0.828586615,4.9704e-05
0.828912716,5.1808e-05
0.829048195,5.0288e-05
0.829111906,5e-05
0.829492063,6.015991e-05
0.82951747,5.2568e-05
0.829601566,5.1664e-05
0.829667621,5.372e-05
0.829758524,5.3624e-05
0.829895019,5.012e-05
0.829999602,4.9704e-05
0.830060769,5.0872e-05
0.830128472,5.1576e-05
0.830335822,4.9928e-05
0.830374078,5.2184e-05
0.830419238,5.2344e-05
0.830494629,5.1736e-05
0.830689874,6.984e-06
0.831188662,5.0776e-05
0.831324365,5.048e-05
0.831410348,5.2464e-05
0.831621586,5.3704e-05
0.831681009,5.0128e-05
0.831896631,3.752e-06
0.832176612,5.1736e-05
0.8322301,5.2224e-05
0.832507753,5.288e-05
0.832724655,5.0784e-05
0.832812654,5.4783529e-05
0.832900261,5.0392e-05
0.833175219,6.5352e-05
0.83325301,5.3144e-05
0.833508167,5.0304e-05
0.833589711,4.9848e-05
0.833628742,5.288e-05
0.833817036,5.2176e-05
0.833915291,6.4431852e-05
0.833938283,4.424e-06
0.834162073,6.216e-06
0.834490134,5.328e-05
0.834798547,5.3696e-05
0.835134856,5.1008e-05
0.835162335,4.488e-06
0.83533055,4.9704e-05
0.83571821,5.2368e-05
0.835799913,5.1072e-05
0.836203541,5.2704e-05
0.836409275,5.144e-05
0.836950862,5.0032e-05
0.836999853,5.0024e-05
0.837051293,5.0464e-05
0.837128684,4.9856e-05
0.837542376,5.2552e-05
0.837809053,4.232e-06
0.838343344,5.0528e-05
0.838427703,5.1888e-05
0.838595325,5.512e-06
0.839068641,5.2832e-05
0.839167056,5.3248e-05
0.839814482,5.368e-05
0.840018472,6.0671931e-05
0.840764857,5.2064e-05
0.840808752,9.96e-06
0.841456114,5.2328e-05
0.841513233,5.3448e-05
0.841661384,5.06e-05
0.84182139,5.1608e-05
0.841855182,5.04e-05
0.841915373,5.3592e-05
0.842363193,6.3415931e-05
0.842719909,6.5135852e-05
0.843033986,5.0216e-05
0.84309097,5.32e-05
0.843179393,5.1624e-05
0.843431535,5.1768e-05
0.843488246,9.48e-06
0.843704268,5.0504e-05
0.84388657,6.0807911e-05
0.844112752,5.2992e-05
0.84415132,5.356e-05
0.84431431,1.5552202e-05
0.844605355,5.36e-05
0.845030855,5.0104e-05
0.845161118,5.3368e-05
0.845207173,4.424e-06
0.845454707,5.895995e-05
0.845548018,6.4271862e-05
0.845583937,5.1192e-05
0.845638401,5.0656e-05
0.845889822,1.6080183e-05
0.845966926,5.2184e-05
0.846399378,5.264e-05
0.846575807,4.072e-06
0.847212105,1.0376e-05
0.847289017,5.0288e-05
0.847737189,6.4464e-05
0.847833188,5.3464e-05
0.848513029,5.3312e-05
0.848799066,5.2352e-05
0.849028832,5.212e-05
0.849402964,5.1256e-05
0.850108413,5.0712e-05
0.850292635,4.936e-06
0.850469162,5.3464e-05
0.85062684,5.1144e-05
0.850759887,5.1192e-05
0.850879414,6.720291e-06
0.851028268,5.0576e-05
0.851073924,5.0232e-05
0.851224986,5.1296e-05
0.851322721,5.032e-06
0.852230857,5.3176e-05
0.853132592,5.2919989e-05
0.853187671,5.3e-05
0.853339701,5.032e-06
0.853529156,5.0488e-05
0.853613171,5.1504e-05
0.853651322,3.656e-06
0.853765746,5.108e-05
0.854238013,5.3352e-05
0.854310012,5.0352e-05
0.854819815,5.016e-05
0.855000038,5.3384e-05
0.855061045,5.0392e-05
0.855122356,4.9704e-05
0.855677095,9.448e-06
0.85621193,5.1288e-05
0.856647357,4.972e-05
0.856984682,5.5047951e-05
0.857074185,4.552e-06
0.85743035,4.972e-05
0.857612012,5.3384e-05
0.85777633,4.9704e-05
0.857903217,7.592e-06
0.858062343,3.72e-06
0.858320685,6.7063862e-05
0.858472868,6.8248e-05
0.858546539,5.292e-05
0.85863969,5.0072e-05
0.858808456,4.84e-06
0.858986782,4.168e-06
0.859071422,5.2808e-05
0.859380707,6.5096e-05
0.859738911,5.2304e-05
0.859832046,5.044e-05
0.86003066,5.3056e-05
0.860127763,1.316e-05
0.860294498,5.2896e-05
0.860651318,4.972e-05
0.860986803,5.1208e-05
0.8612926,5.1008e-05
0.861379295,4.9704e-05
0.861416815,5.1224e-05
0.86154031,5.172e-05
0.861621868,6.28e-06
0.862409941,1.3360223e-05
0.862542964,5.2384e-05
0.86271461,5.2032e-05
0.863029575,5e-05
0.863163878,5.3304e-05
0.863568874,5.2304e-05
0.8637352,5.1632e-05
0.863801584,5.0016e-05
0.863894007,5.244e-05
0.863986054,5.0488e-05
0.864085149,5.1584e-05
0.86412746,5.896e-06
0.864690031,5.0472e-05
0.864817422,5.2864e-05
0.865030252,5.3696e-05
0.865044876,1.9320479e-05
0.865213642,5.1088e-05
0.8654092,5.3648e-05
0.865587294,5.2744e-05
0.865675981,5.3432e-05
0.865965179,5.0632e-05
0.866123657,5.3112e-05
0.866269872,5.1328e-05
0.866489749,5.3208e-05
0.866587164,5.2624e-05
0.86729395,5.3416e-05
0.867721241,4.712e-06
0.867979863,5.1336e-05
0.868568241,5.971993e-05
0.868946893,5.3376e-05
0.868977885,1.1368381e-05
0.868981861,5.4344e-05
0.869078844,5.1328e-05
0.869392985,5.747196e-05
0.869671062,5.1552e-05
0.869833516,8.008e-06
0.870827483,1.0984e-05
0.870992665,5.3168e-05
0.871204839,5.4343989e-05
0.871327942,5.2448e-05
0.871439629,2.0136154e-05
0.87187436,4.872e-06
0.872396196,5.2712e-05
0.872988974,5.1496e-05
0.873235092,5.1616e-05
0.873519225,4.9752e-05
0.873683567,5.3096e-05
0.873715215,4.9744e-05
0.874000788,5.232e-05
0.874046796,5.1328e-05
0.874324713,5.3248e-05
0.874914259,4.98e-05
0.875265471,7.016e-06
0.87536243,3.976e-06
0.875580941,5.8487919e-05
0.87564914,5.2688e-05
0.875829186,5.1736e-05
0.875951737,1.3288e-05
0.876028064,5.0616e-05
0.87628663,5.1184e-05
0.876319669,5.224e-06
0.876714146,4.9704e-05
0.876774337,1.389625e-05
0.87685676,5.232e-05
0.877056174,4.9736e-05
0.877375419,5.2984e-05
0.877523761,4.328e-06
0.87812562,5.1192e-05
0.878199523,5.1096e-05
0.878271674,5.3248e-05
0.878367193,5.2768e-05
0.878789549,5.128e-06
0.87904673,6.312e-06
0.879343336,4.992e-05
0.879384879,7.464e-06
0.879479071,5.1656e-05
0.879531366,5.1952e-05
0.879704548,5.0136e-05
0.879933594,5.1184e-05
0.879983106,5.0696e-05
0.880078457,5.0048e-05
0.880710691,5.1288e-05
0.881071199,5.18e-05
0.88114343,5.2032e-05
0.881260421,5.2024e-05
0.881329357,5.196e-05
0.881644097,5.0704e-05
0.881735689,5.1296e-05
0.881737424,5.032e-06
0.882030294,5.0904e-05
0.882177188,5.08e-05
0.882863238,5.2856e-05
0.882886669,5.288e-06
0.883138531,5.3152e-05
0.883532079,5.3704e-05
0.88383418,5.0808e-05
0.88388246,5.0088e-05
0.884336103,5.736e-06
0.8846559,5.1536e-05
0.884714395,5.0032e-05
0.884815322,5.96e-06
0.884962449,5.1088e-05
0.885157359,5e-06
0.88527695,5.0592e-05
0.885371853,5.2496e-05
0.885446532,5.2176e-05
0.885517587,4.232e-06
0.88569169,5.2336e-05
0.886010927,5.2576e-05
0.886058086,4.9736e-05
0.886110254,5.1904e-05
0.886398083,6.773586e-05
0.88645993,5.1584e-05
0.886958966,5.2624e-05
0.887052341,5.1e-05
0.88733917,5.0832e-05
0.887470817,5.348e-05
0.887535864,5.2528e-05
0.887888885,5.3552e-05
0.887947036,4.9704e-05
0.888028051,5.072e-05
0.888189162,5.2832e-05
0.888199081,7.752e-06
0.888412463,5.1136e-05
0.888669261,4.9936e-05
0.889020481,9.16e-06
0.889132104,5.1784e-05
0.889205536,5.0216e-05
0.889313375,5.1056e-05
0.889640179,5.2864e-05
0.889718459,5.0144e-05
0.890000504,5.1192e-05
0.890063615,5.0304e-05
0.890314909,5.959989e-05
0.890365628,6.231985e-05
0.890556306,5e-06
0.891236964,5.0664e-05
0.891328235,5.1936e-05
0.891400706,5.3408e-05
0.891684999,4.9704e-05
0.891770887,5.2592e-05
0.892063236,5.1944e-05
0.892231626,1.5336e-05
0.893024986,4.9704e-05
0.893125985,4.9704e-05
0.893253232,5.0952e-05
0.893403679,5.14e-05
0.893442318,1.204e-05
0.894083272,9e-06
0.894548971,4.9704e-05
0.894584171,5.1904e-05
0.894741866,5.06e-05
0.894826865,5.36e-05
0.895251421,5.116e-05
0.895677912,5.3656e-05
0.895740272,5.6015919e-05
0.895835799,5.1544e-05
0.895937509,9.256e-06
0.896151132,5.188e-05
0.896410657,5.3408e-05
0.896462393,5.2144e-05
0.896527448,5.32e-05
0.896588952,4.9704e-05
0.896636327,5.308e-05
0.896695591,5.3344e-05
0.89677335,5.0104e-05
0.896872725,5.348e-05
0.896952652,5.2408e-05
0.897126746,5.1504e-05
0.897261089,5.1848e-05
0.897648661,5.0424e-05
0.89774642,5.3184e-05
0.897816827,7.592e-06
0.898003986,5.1752e-05
0.898135608,5.0376e-05
0.898234359,5.0128e-05
0.898362094,6.186387e-05
0.898566916,6.4687868e-05
0.898704875,5.1648e-05
0.89878417,3.944e-06
0.899089495,5.1272e-05
0.899223702,5.248e-05
0.899699393,6.0175918e-05
0.900088965,4.9752e-05
0.900211508,4.296e-06
0.900619088,5.088e-05
0.900845254,5.1048e-05
0.901081204,5.2e-05
0.901113195,9.992e-06
0.901316793,5.1592e-05
0.901398953,4.9752e-05
0.901474984,5.2784e-05
0.901684326,5.0128e-05
0.901686174,7.976429e-06
0.9022302,5.3008e-05
0.90230588,5.2688e-05
0.902511478,5.2288e-05
0.903156471,5.2288e-05
0.903323702,5.052e-05
0.903379989,5.2808e-05
0.903737562,5.0384e-05
0.903822881,5.1704e-05
0.903901944,4.9768e-05
0.904004439,5.2264e-05
0.904235173,5.2e-05
0.90432074,5.0568e-05
0.904453939,5.0768e-05
0.904582434,5.1264e-05
0.904647705,5.3536e-05
0.904698288,5.212e-05
0.90477976,5.3592e-05
0.904823767,5.06e-05
0.905257731,5.1568e-05
0.905416713,5.3552e-05
0.905498473,5.2312e-05
0.90557756,5.24e-05
0.905765046,5.0888e-05
0.906295161,5.0008e-05
0.906454743,5.3592e-05
0.906585222,5.0072e-05
0.906754108,4.996e-05
0.906872643,5.1496e-05
0.906873675,4.528468e-06
0.906995082,5.2936e-05
0.907121241,5.1096e-05
0.907330327,5.1184e-05
0.90800972,5.1584e-05
0.908536155,5.2024e-05
0.908785288,5.016e-05
0.908798384,5.256e-06
0.908995542,5.2416e-05
0.909320291,6.7167849e-05
0.909564417,5.3296e-05
0.909625352,5.1232e-05
0.909726471,5.2352e-05
0.909827094,5.2976e-05
0.910071564,9.448e-06
0.910150035,5.092e-05
0.91023077,5.1656e-05
0.910423064,5.1952e-05
0.910493,5.0888e-05
0.910689822,4.9712e-05
0.910701045,4.936e-06
0.910928708,5.36e-05
0.910997306,4.2e-06
0.911153585,5.148e-05
0.911219809,4.9704e-05
0.911383471,5.1368e-05
0.911928489,4.392e-06
0.912026064,8.968e-06
0.912122744,5.2648e-05
0.912649411,5.132e-05
0.912739722,5.1632e-05
0.912835481,5.0392e-05
0.912930792,4.9704e-05
0.912974576,5.3488e-05
0.91310319,4.104e-06
0.913398931,5.1848e-05
0.913488051,5.2968e-05
0.913548226,5.1144e-05
0.913553378,8.296e-06
0.913639897,4.9816e-05
0.913708624,5.3544e-05
0.914077829,5.0752e-05
0.914373778,4.9704e-05
0.914427705,5.2632e-05
0.914450553,5.48e-06
0.914722686,8.616e-06
0.914805622,5.2552e-05
0.915212178,1.3112361e-05
0.915216082,5.4016e-05
0.915758164,4.104e-06
0.915881659,5.16e-05
0.915944811,4.9752e-05
0.916022978,5.092e-05
0.916421638,5.1584e-05
0.916500181,5.2128e-05
0.91652138,4.328e-06
0.916605692,5.064e-05
0.916644884,5.0832e-05
0.916736971,5.192e-05
0.916865258,5.1208e-05
0.916954545,5.3496e-05
0.917864416,5.3376e-05
0.917942447,5.0408e-05
0.91808483,4.9792e-05
0.918176789,4.9752e-05
0.9182773,5.0264e-05
0.918626688,5.3656e-05
0.918641056,6.024e-06
0.918989269,5.024e-05
0.919117732,4.9704e-05
0.91926373,4.9704e-05
0.919358289,5.1264e-05
0.919647878,6.856e-06
0.919999955,5.0936e-05
0.920491142,9.128e-06
0.920582525,5.2512e-05
0.920629269,5.0256e-05
0.920925762,5.2752e-05
0.921467133,5.3128e-05
0.921519516,5.512e-06
0.921652859,5.0856e-05
0.921902176,5.3176e-05
0.922050399,5.14e-05
0.922114478,5.348e-05
0.922159342,5.0344e-05
0.922256093,5.0096e-05
0.922384532,5.0536e-05
0.922529946,5.2952e-05
0.922650393,5.24e-05
0.9227988,5.0808e-05
0.922834455,5.3464e-05
0.923606728,5.2744e-05
0.923663031,5.1048e-05
0.92382895,4.9968e-05
0.924552295,5.132e-05
0.924905715,5.1744e-05
0.924987314,5.2344e-05
0.925141617,5.2648e-05
0.925267672,4.9704e-05
0.925346478,5.512e-06
0.925454894,5.1928e-05
0.925548413,5.0448e-05
0.925650668,4.9704e-05
0.925857626,5.3664e-05
0.925905665,4.9704e-05
0.92619611,5.3151975e-05
0.92623603,5.0072e-05
0.926384701,5.2744e-05
0.926469948,6.9991849e-05
0.92658153,5.576e-06
0.927007855,5.0904e-05
0.927602761,5.1816e-05
0.927657504,7.56e-06
0.927782455,5.0512e-05
0.928768965,5.3032e-05
0.928809029,5.3096e-05
0.928925436,5.0504e-05
0.929115098,5.3168e-05
0.929658404,5.48e-06
0.929827659,5.0736e-05
0.929879507,5.2584e-05
0.929983586,5.1664e-05
0.930474125,5.0208e-05
0.93049426,6.344e-06
0.930599204,5.1288e-05
0.930736458,5.1544e-05
0.930882225,6.1311868e-05
0.930955688,5.1776e-05
0.931281973,5.2064e-05
0.931641121,5.1216e-05
0.931680889,5.0984e-05
0.931797952,5.2048e-05
0.93197107,5.0168e-05
0.932041877,5.6975927e-05
0.932309643,5.0744e-05
0.932410882,5.1984e-05
0.932511736,8.84e-06
0.932740039,5.3144e-05
0.93297654,5.3648e-05
0.933012004,5.1112e-05
0.933313257,5.1368e-05
0.933578862,5.2976e-05
0.933920403,5.052e-05
0.9342082,5.132e-05
0.935233094,5.1224e-05
0.935529171,5.1304e-05
0.935709186,5.332e-05
0.936283188,5.1328e-05
0.936420371,5.3512e-05
0.936510194,5.3336e-05
0.936571377,5.352e-05
0.936990749,5.2896e-05
0.937409505,5.2656e-05
0.937634919,5.1072e-05
0.937686094,6.248e-06
0.937798101,5.2256e-05
0.937831981,5.2136e-05
0.937890108,4.264e-06
0.938181498,5.3656e-05
0.938364416,5.3576e-05
0.938406583,4.9744e-05
0.938825475,5.264e-05
0.938926138,5.3304e-05
0.939078081,5.5248e-05
0.939329774,3.944e-06
0.939671699,5.1872e-05
0.939712299,5.0472e-05
0.940235085,5.1264e-05
0.940548218,5.24e-05
0.940912519,4.9704e-05
0.94099199,5.3176e-05
0.941075141,5.1328e-05
0.941236516,4.9704e-05
0.941615224,5.3416e-05
0.94177451,4.9704e-05
0.941865214,5.3408e-05
0.942028508,4.9704e-05
0.942406504,4.9704e-05
0.942677518,5.072e-05
0.9428605,4.9704e-05
0.943047042,5.1248e-05
0.943111361,5.3568e-05
0.943182153,5.036e-05
0.944202279,5.6495926e-05
0.94448434,5.356e-05
0.945044982,5.1208e-05
0.945287476,4.9704e-05
0.945347948,5.1176e-05
0.945637216,1.3448e-05
0.945751232,5.1464e-05
0.945826471,4.9704e-05
0.945898654,5.1888e-05
0.946069477,5.2712e-05
0.946193707,5.2944e-05
0.946253467,5.3704e-05
0.946619551,5.1792e-05
0.946755677,6.92e-06
0.946951116,5.036e-05
0.947032211,5.0456e-05
0.947134434,6.1679946e-05
0.947180306,5.0552e-05
0.947224025,5.0272e-05
0.947316888,4.136e-06
0.947453895,5.2144e-05
0.947811235,5.1488e-05
0.947860187,5.244e-05
0.948009186,5.344e-05
0.948064689,5.2944e-05
0.948404462,4.972e-05
0.948583699,5.96e-06
0.948901265,5.3528e-05
0.949040759,9.024259e-06
0.949259501,5.1768e-05
0.949375492,5.176e-05
0.949717561,6.2831848e-05
0.94977908,6.8352e-05
0.949897031,5.2304e-05
0.949939935,5.3208e-05
0.950066317,5.1592e-05
0.950556425,4.9704e-05
0.950762575,4.9856e-05
0.950820646,5.0928e-05
0.951156387,5.0672e-05
0.951219138,5.2424e-05
0.951601966,5.256e-06
0.951693398,5.2688e-05
0.951763549,5.284e-05
0.951809932,5.1224e-05
0.951997299,6.3591887e-05
0.952331119,5.3416e-05
0.952418631,5.2928e-05
0.952477542,5.284e-05
0.952537405,4.9704e-05
0.952802355,5.3656e-05
0.953724522,5.2832e-05
0.953788969,5.328e-05
0.953888624,5.2936e-05
0.954154958,5.0272e-05
0.95430034,6.1655898e-05
0.954401971,5.3288e-05
0.954688448,4.9768e-05
0.954747096,5.2416e-05
0.955077653,5.0976e-05
0.955187195,5.052e-05
0.955640911,5.224e-05
0.955854061,5.1392e-05
0.95589642,3.752e-06
0.956025691,5.0024e-05
0.956099115,5.1448e-05
0.956461167,5.3504e-05
0.956497615,5.0952e-05
0.956635925,5.0264e-05
0.957236679,5.3024e-05
0.957353902,5.0248e-05
0.957393294,5.364e-05
0.957449949,5.0296e-05
0.957469309,3.656e-06
0.957536372,3.72e-06
0.957767354,5.6703936e-05
0.958003008,1.236022e-05
0.958385964,5.132e-05
0.958688321,5.268e-05
0.958847064,5.1424e-05
0.958985294,5.2656e-05
0.959052293,7.656e-06
0.959179916,6.28e-06
0.959289275,5.8639917e-05
0.960159483,4.9856e-05
0.960400921,5.1296e-05
0.960665422,4.98e-05
0.960706622,5e-05
0.960792973,5.1352e-05
0.961212049,5.3432e-05
0.961314536,5.092e-05
0.961622949,5.3336e-05
0.961744467,1.0856e-05
0.961824555,4.9944e-05
0.961868186,5.3576e-05
0.9621126,4.9992e-05
0.962276822,5.1216e-05
0.962371381,5.1776e-05
0.962420044,6.44e-06
0.962761722,5.112e-05
0.962859953,5.1352e-05
0.963056823,5.2224e-05
0.96316831,5.2712e-05
0.963270005,6.3407886e-05
0.96332022,5.0624e-05
0.963703824,4.232e-06
0.964060037,5.0448e-05
0.964132292,5.1704e-05
0.964262827,5.224e-05
0.965128114,5.1536e-05
0.96518625,5.3672e-05
0.965224625,5.3048e-05
0.965277841,5.0264e-05
0.96533024,5.1664e-05
0.965491263,5.2688e-05
0.965651941,7.368e-06
0.96578922,5.2648e-05
0.965888691,5.312e-05
0.965983826,9.256e-06
0.966088273,4.9704e-05
0.966210704,5.0136e-05
0.966267799,5.1232e-05
0.966336047,5.4479984e-05
0.96677125,7.688e-06
0.966902273,4.9712e-05
0.967299645,5.0088e-05
0.967453444,5.1888e-05
0.967594834,5.128e-05
0.967737681,5.1128e-05
0.967794048,5.3496e-05
0.967889831,5.228e-05
0.967951735,5.1184e-05
0.968174365,5.2816e-05
0.968395098,4.552e-06
0.968526705,5.316e-05
0.968833606,5.0064e-05
0.968989237,1.5696341e-05
0.968993117,5.4576e-05
0.969433512,5.2976e-05
0.969605959,5.0424e-05
0.96970659,5.1056e-05
0.970070906,6.376e-06
0.970169233,4.9704e-05
0.97049291,5.2384e-05
0.970534462,5.0936e-05
0.970577461,5.2936e-05
0.970651397,5.1872e-05
0.9707497,5.3176e-05
0.970785107,5.3584e-05
0.970843995,5.0472e-05
0.971419693,6.5175867e-05
0.971465228,4.712e-06
0.971572796,5.128e-05
0.971620291,5.0776e-05
0.971732218,4.9704e-05
0.972094238,5.0728e-05
0.972154806,5.0296e-05
0.972238213,4.9704e-05
0.972307572,5.3064e-05
0.972377428,5.9919926e-05
0.972421691,5.0184e-05
0.97252617,5.0664e-05
0.972669928,4.424e-06
0.972860239,5.4735946e-05
0.972899431,4.9928e-05
0.973212907,5.0408e-05
0.97331665,1.0152249e-05
0.97341701,6.0511917e-05
0.97354776,5.0264e-05
0.973613432,5.2936e-05
0.973799238,5.0744e-05
0.973848453,5.196e-05
0.973882725,5.3232e-05
0.97397038,5.1888e-05
0.974128795,5.0304e-05
0.974521406,1.092e-05
0.974604302,4.9816e-05
0.974836868,5.1384e-05
0.974892139,5.1656e-05
0.975307151,5.672e-06
0.975431957,5.48e-06
0.975560821,5.3344e-05
0.975693835,5.236e-05
0.975844818,5.8343945e-05
0.975928777,5.3304e-05
