Time (s),Mean Bit Life Time Per Packet
0.010624264,5.8902E-07
0.010630568,2.94357E-05
0.010730557,0.000056424
0.010770232,5.98517E-07
0.010781144,5.50101E-05
0.010879039,0.000052904
0.010922952,6.03989E-07
0.010931728,0.000031592
0.011003913,0.000054776
0.011069498,0.00004836
0.011101898,0.00001076
0.011144776,6.16971E-07
0.011188819,0.00005868
0.01123202,0.00002788
0.011279864,6.2588E-07
0.011285736,2.95955E-05
0.011372408,6.31234E-07
0.011388206,0.000045064
0.011411878,0.000033736
0.011430888,6.32182E-07
0.011504031,0.000054888
0.01159672,0.000055576
0.01161796,6.4529E-07
0.011680833,0.000057688
0.011711642,0.000053496
0.01174921,0.000055064
0.011792936,6.56487E-07
0.011811459,0.000058312
0.011882012,0.000053864
0.011891432,6.60537E-07
0.011921629,0.00000548
0.012045926,0.000058776
0.01206707,0.00003092
0.01207363,6.70356E-07
0.012110111,0.00002596
0.012183023,0.000058872
0.012224904,6.81284E-07
0.01222952,2.13676E-05
0.012264392,6.79932E-07
0.012307713,0.00005556
0.012312369,1.62155E-05
0.01236701,0.000034856
0.012374856,6.87379E-07
0.012400323,0.000024168
0.012445736,6.89167E-07
0.012527852,0.000058696
0.012543516,4.03596E-05
0.012637253,0.000037096
0.012703736,7.07367E-07
0.012745446,0.000057288
0.012794767,0.000045608
0.012817624,7.13655E-07
0.012851584,0.000058424
0.012881449,0.000021288
0.012900488,7.17442E-07
0.012934193,0.000025032
0.012975032,7.21596E-07
0.012979538,0.000006376
0.013057592,7.24152E-07
0.013067219,0.000030056
0.013137235,0.000052072
0.013157608,7.30253E-07
0.013175532,0.000047368
0.013278861,0.000050696
0.013328926,0.00001076
0.013343176,7.4151E-07
0.013436863,0.000058696
0.013477568,0.0000534
0.013516856,7.52978E-07
0.013533768,0.0000566
0.013568993,0.000014824
0.013631192,7.60412E-07
0.013687826,0.000051656
0.013747427,0.000037256
0.013767624,7.68655E-07
0.013807028,0.000046856
0.01387924,7.75716E-07
0.013894424,6.32514E-05
0.013921574,0.0000234
0.014031454,0.00005628
0.01405332,7.84724E-07
0.01405924,2.40648E-05
0.014150768,7.87969E-07
0.014151944,0.000054768
0.014251129,0.000054952
0.01428737,0.000041192
0.014313219,0.00000804
0.014373267,0.000018088
0.01442072,2.85403E-05
0.014429832,8.05975E-07
0.014515821,0.00005364
0.014589608,8.15053E-07
0.01459788,4.36983E-05
0.014649838,0.000055656
0.014676823,0.00001764
0.014751592,0.000022408
0.014753256,8.25117E-07
0.014835777,0.000023592
0.014903497,0.000054312
0.01491316,8.32308E-07
0.014922634,0.000005448
0.014998971,0.000039784
0.015079012,0.000050824
0.015084964,0.000004776
0.015142384,8.4683E-07
0.015184013,0.000056824
0.0151962,8.45912E-07
0.015239902,0.000012712
0.015327751,0.00001156
0.01542116,8.61007E-07
0.01543724,5.9048E-05
0.015528657,8.67757E-07
0.015532689,0.000063496
0.015557082,0.000052888
0.015623714,0.00005652
0.015662379,0.000026184
0.015724468,0.000027272
0.015731716,8.78163E-07
0.015819021,0.000022824
0.015844824,8.82874E-07
0.01590555,0.000029352
0.015916167,0.000004968
0.016015703,0.000054504
0.016071576,0.000054376
0.016094041,0.00001684
0.016105145,8.99106E-07
0.016219898,0.000058696
0.016289464,9.08237E-07
0.016304755,0.000054552
0.016329092,0.000022888
0.016396685,0.00001348
0.016414408,9.15432E-07
0.016474637,0.000031432
0.01653023,0.000006024
0.016561416,9.21432E-07
0.016661992,0.000039784
0.016686392,9.2713E-07
0.016711185,0.000007976
0.016777025,0.000039816
0.016851874,0.000056664
0.016874552,9.40146E-07
0.016893491,0.00002228
0.016964972,0.00001476
0.017006632,9.48454E-07
0.017010632,2.24199E-05
0.017110533,9.55444E-07
0.017112837,0.000063624
0.01716599,0.000050776
0.01717372,9.57263E-07
0.01722183,0.000044616
0.017266504,0.000005288
0.01731424,9.67014E-07
0.017348536,0.00003732
0.017452913,0.000046696
0.017486696,9.7526E-07
0.017498106,0.000042888
0.017525003,0.000019784
0.01756468,9.78058E-07
0.01764974,0.00005652
0.017736525,0.000057304
0.017760438,0.000018216
0.01782644,9.94634E-07
0.017836703,0.00000548
0.017951551,0.000058328
0.017970216,9.99912E-07
0.018006169,0.000015944
0.018043273,0.000015048
0.018137482,0.000045256
0.018164531,0.000007304
0.018178968,1.01419E-06
0.018265196,0.000028968
0.0182977,0.000026472
0.018341144,1.0242E-06
0.018349413,0.000030184
0.018399333,0.000040104
0.018451566,1.02875E-06
0.018454526,0.000058296
0.018503302,0.000048072
0.018543471,0.00001924
0.018594896,0.000006664
0.018636056,1.0387E-06
0.018703969,0.000017736
0.018738104,1.0438E-06
0.018792338,0.000036104
0.018851867,0.000058632
0.018888312,1.05042E-06
0.018920948,0.000054712
0.018992796,0.00005156
0.019057672,4.04346E-05
0.019068888,1.06488E-06
0.019134503,0.000028264
0.01921456,0.00002932
0.019282312,1.07642E-06
0.019293896,4.66557E-05
0.019337305,0.000005064
0.01935628,1.07772E-06
0.019444762,0.00004052
0.019499979,0.000017736
0.019554996,0.000007752
0.019591736,1.09276E-06
0.019615573,0.000012328
0.019675909,0.000038664
0.019686822,0.000005576
0.019691048,1.09619E-06
0.019811319,0.000036072
0.019834168,0.00000692
0.019906056,0.000040808
0.019939032,1.11269E-06
0.019953857,0.000033608
0.019986753,0.000022504
0.020078584,1.12055E-06
0.020088368,4.21178E-05
0.020111075,0.000026824
0.02021162,0.000035368
0.020246168,1.13121E-06
0.020306757,0.000056504
0.020343974,0.00003172
0.020417822,0.000046568
0.02042387,1.13898E-06
0.020485687,0.000035432
0.02057716,0.000050904
0.020641408,1.15313E-06
0.020662913,0.000047656
0.020665129,1.151E-06
0.020753251,0.000041992
0.020849524,0.000056264
0.020868412,0.000006152
0.020898952,1.16778E-06
0.020928813,0.000008552
0.021011446,0.000034184
0.021035702,0.00001844
0.021052584,1.17605E-06
0.021074799,0.000010536
0.021161896,2.96322E-05
0.021163424,1.18363E-06
0.0212274,1.18383E-06
0.02122868,7.41511E-06
0.021362642,0.000058376
0.021395867,0.0000226
0.02140148,1.19264E-06
0.021492516,0.000038248
0.021545821,0.000012552
0.021599741,0.000030472
0.021688094,0.000022824
0.021690248,1.21201E-06
0.021770495,0.000053224
0.021805048,0.000032776
0.0218072,1.21561E-06
0.02183528,0.000028008
0.021925521,0.000054248
0.02195872,1.22696E-06
0.021984474,0.0000582
0.022025464,1.22663E-06
0.022052547,0.000039272
0.022126548,0.000057272
0.02215138,0.000024104
0.022177096,1.2353E-06
0.022250357,0.00004708
0.022299054,0.000048776
0.022343032,1.24639E-06
0.022387727,0.000057448
0.022391439,1.31594E-05
0.022455064,1.25379E-06
0.022497264,0.000046984
0.022552201,0.00002692
0.022561401,1.25993E-06
0.022653266,0.000050984
0.02266157,2.02875E-05
0.022709528,1.26854E-06
0.02274322,0.000012936
0.0228006,1.26955E-06
0.022806685,0.0000074
0.022854813,0.000019528
0.022975382,0.000057096
0.023024008,1.28239E-06
0.023033872,4.0585E-05
0.023114,0.000044712
0.023155217,0.000029928
0.023210776,1.29616E-06
0.02324153,0.00002324
0.023349003,0.000032712
0.023362523,1.32316E-05
0.023372568,1.30604E-06
0.023420792,1.30647E-06
0.023424164,0.000012872
0.023523782,0.000012488
0.023573848,1.31507E-06
0.02359987,0.000041576
0.023680191,0.000045896
0.023719392,0.000029096
0.023781144,0.000035848
0.023832728,1.33176E-06
0.023851881,0.000028584
0.023886514,0.000022216
0.023922136,1.3355E-06
0.02392576,1.84616E-05
0.023984611,0.000014312
0.023996536,1.33954E-06
0.02409398,0.00004868
0.024157741,0.00003444
0.024218168,1.3544E-06
0.024221008,5.77064E-05
0.024265094,0.000052792
0.024313432,1.35873E-06
0.02432268,3.83769E-05
0.024377536,0.000036232
0.024480305,0.000045
0.024522658,0.000033352
0.024561544,1.37354E-06
0.024606514,0.000057208
0.024608642,2.33356E-05
0.024712604,1.38125E-06
0.0247141,0.000058792
0.024800237,0.000057928
0.024847576,4.22664E-05
0.024856296,1.39072E-06
0.024928127,0.000055816
0.02501248,0.000044168
0.025024616,1.40035E-06
0.025076864,0.000058552
0.025096465,0.000034152
0.025106968,1.40158E-06
0.025145562,0.000010248
0.02521789,0.000041576
0.025273208,1.41431E-06
0.025284848,4.6533E-05
0.025339588,0.000057272
0.0253437,1.73835E-05
0.025410872,1.42067E-06
0.025439429,0.000023112
0.025518184,1.4262E-06
0.025527798,0.00003348
0.025553575,0.000021256
0.025645992,0.000021672
0.02574836,1.44052E-06
0.025773281,0.00005596
0.025808488,1.44303E-06
0.025832434,0.000055112
0.025896987,0.000054664
0.025933875,0.000028552
0.0260154,1.45663E-06
0.026024469,0.000023144
0.02610071,0.000005384
0.026220952,4.56253E-05
0.02622796,1.46868E-06
0.026322016,0.000051688
0.026370625,0.000012296
0.026427688,1.48045E-06
0.026494514,0.000054184
0.026505739,0.000018408
0.026520195,1.4862E-06
0.026609972,0.00003764
0.026625232,1.49311E-06
0.026711813,0.00005548
0.026760029,0.000064696
0.026785016,1.50319E-06
0.026821846,0.000053512
0.026880375,0.00005804
0.026954744,1.51266E-06
0.026978392,0.000056056
0.027033321,0.000050984
0.027071464,1.51553E-06
0.02711713,0.000056792
0.027205571,0.000054232
0.027262924,0.000052584
0.027318493,0.000026152
0.027323205,1.53361E-06
0.027372669,0.000024328
0.027402184,1.5366E-06
0.027448718,0.000058376
0.027503912,1.54198E-06
0.027516951,0.000037608
0.02753588,0.000006536
0.027646792,0.000053448
0.027658184,1.5534E-06
0.027684258,0.000007912
0.027757378,0.000009032
0.0277814,1.55732E-06
0.027848771,0.000016424
0.027941164,0.000047816
0.027956652,1.57045E-06
0.027972376,1.56762E-06
0.027993917,0.000042568
0.028072286,0.000028936
0.0281038,1.57716E-06
0.028108232,2.18814E-05
0.028161376,0.000006024
0.028175992,1.57998E-06
0.028238696,0.000014344
0.028321721,0.000023368
0.02839445,0.000051096
0.028454059,0.000037704
0.028458731,1.59896E-06
0.0285134,1.60102E-06
0.028565308,0.000056952
0.028643653,0.000054296
0.02871492,1.61148E-06
0.028725752,4.3394E-05
0.028781839,0.00002548
0.028860504,0.000057144
0.028889728,0.000053368
0.028966681,1.62785E-06
0.028968177,0.000054816
0.028998289,0.000041928
0.029095272,1.63461E-06
0.029114547,0.000058184
0.029150036,0.000029672
0.02918402,0.000011656
0.0292246,1.64314E-06
0.029259741,0.000010376
0.02931788,1.64577E-06
0.02939567,0.000051304
0.029424911,0.000041544
0.029431215,1.65221E-06
0.029439015,0.000020648
0.029514808,0.00003844
0.02954484,1.65717E-06
0.029578641,0.000007272
0.029678466,0.000053096
0.029698698,0.000028328
0.029722552,1.66854E-06
0.029765963,0.000015592
0.029827164,0.000042792
0.02987076,1.67856E-06
0.029935101,0.000054728
0.029960934,0.00001156
0.029980072,1.68519E-06
0.030021759,0.000005384
0.03015804,0.000046664
0.03016744,0.000017064
0.03020276,1.69746E-06
0.030247473,0.000053096
0.03030501,0.000042632
0.030327242,0.000021864
0.030330408,1.70122E-06
0.030421107,0.000056728
0.030493556,0.000043176
0.030559016,1.71808E-06
0.030559768,6.33873E-05
0.030560992,1.46107E-05
0.03059211,0.000010728
0.030670576,1.72464E-06
0.030686031,0.000020648
0.030776904,0.00004852
0.0308034,1.73262E-06
0.030826864,0.00005548
0.030885113,0.000022728
0.030921896,1.73677E-06
0.03096449,0.000040104
0.031004251,0.000017864
0.031090555,0.000056168
0.031129588,0.0000322
0.031155128,1.7519E-06
0.031196165,0.000056776
0.031283598,0.000047208
0.031303096,1.75929E-06
0.031362215,0.000034824
0.031378616,0.000005224
0.031449512,1.76893E-06
0.031464113,0.00000772
0.031515721,0.000020328
0.031545178,0.000007784
0.031629912,5.05178E-05
0.031632712,1.78015E-06
0.031634848,2.14534E-05
0.03173396,1.78358E-06
0.031749844,0.000053448
0.031766348,0.000030952
0.031846901,0.000030504
0.031880726,0.000012328
0.031944119,0.00000772
0.03196004,1.79849E-06
0.031988623,0.000009224
0.032036216,1.8001E-06
0.032042232,2.48323E-05
0.03210624,0.00002884
0.032203361,0.00005196
0.032232376,1.81352E-06
0.032270074,0.000045672
0.03237622,0.000051816
0.032454428,0.000063024
0.032465192,1.8269E-06
0.032515021,0.000058616
0.032555822,0.000037416
0.032566166,1.832E-06
0.032611926,0.00005252
0.032634696,1.83295E-06
0.032684503,0.000045096
0.032729768,0.00002036
0.032760952,1.84058E-06
0.032859826,0.000055416
0.032865882,1.84737E-06
0.032891514,0.000054104
0.032946011,0.0000266
0.033014436,0.000046024
0.03303354,0.000005128
0.033072712,1.86105E-06
0.033108397,0.000006984
0.033196534,0.00002612
0.0332414,1.86872E-06
0.033266359,0.000035944
0.03333136,0.000019944
0.033378728,1.87845E-06
0.033439505,0.000058088
0.033489225,1.883E-06
0.033491569,0.000056152
0.03355341,0.000045992
0.033615988,0.000010568
0.033637064,1.89079E-06
0.033726309,0.000034888
0.033761821,0.0000194
0.033813784,1.90016E-06
0.033826494,0.000036072
0.033861543,0.00001812
0.033940144,1.67205E-05
0.03395324,1.91041E-06
0.034022648,1.91055E-06
0.034052128,0.000055704
0.03410657,0.000011144
0.0341846,1.92254E-06
0.034188448,2.30215E-05
0.034248443,0.000015016
0.034367096,1.93389E-06
0.034387421,0.000055992
0.034397309,2.68795E-05
0.034405976,1.93258E-06
0.03449695,0.00005452
0.034547239,0.000044808
0.034550359,1.49276E-05
0.034594672,1.94675E-06
0.034600624,2.71924E-05
0.034682696,0.000058264
0.034724129,0.000050696
0.034752472,1.95253E-06
0.034810874,0.00005644
0.034864387,0.000052952
0.034912792,1.95966E-06
0.034935444,0.000032008
0.035005116,0.00005668
0.03502222,3.57835E-05
0.035084053,0.000040616
0.035152632,1.97744E-06
0.035154616,5.61779E-05
0.035165214,2.87755E-05
0.035256175,0.000051736
0.035312905,0.000019464
0.035351928,1.98827E-06
0.035410842,0.0000234
0.035457936,1.99537E-06
0.035503579,0.000032136
0.035529411,0.000008968
0.035611784,2.00446E-06
0.035654901,0.000036456
0.035681725,0.00002628
0.035733992,2.00978E-06
0.035745686,0.00001124
0.035845407,0.00004596
0.035850031,1.65836E-05
0.03586108,2.01639E-06
0.035921112,0.000054664
0.035963585,0.000012136
0.036015009,0.00002756
0.036059112,2.02629E-06
0.036102458,0.000028008
0.036139315,0.000021864
0.036181947,0.000031496
0.036246452,0.000029
0.036253836,2.03776E-06
0.036280792,2.03696E-06
0.036325645,0.000045192
0.03636823,0.000016776
0.036394366,0.000003912
0.036485736,2.05245E-06
0.036536455,0.000055
0.036586697,0.00001524
0.03663004,2.06128E-06
0.036662001,0.000033544
0.036718066,2.06409E-06
0.036721338,0.00005688
0.036752483,0.000006024
0.036820403,0.000023944
0.036888812,0.000021352
0.036963184,3.77231E-05
0.036967856,2.08067E-06
0.037022869,0.000056408
0.037025637,9.17538E-06
0.037070911,0.000013448
0.037131679,0.000038216
0.037166984,2.09168E-06
0.037224016,0.000048552
0.037241976,2.09358E-06
0.037304873,0.000034408
0.037378386,0.00004692
0.037397944,2.10147E-06
0.037466419,0.000050952
0.037534564,0.000049096
0.037544184,2.1101E-06
0.037601125,0.000027656
0.03767875,0.00002628
0.037680302,2.11561E-06
0.037742655,0.000006184
0.03782468,0.000015208
0.037876009,0.000026536
0.037949802,0.000020328
0.037959794,2.13376E-06
0.038007402,0.000033928
0.03807092,2.13677E-06
0.038093227,0.000043752
0.038144932,0.000032456
0.038187181,0.000009704
0.038212376,2.14752E-06
0.038306174,0.000050696
0.038352086,0.000041608
0.038377512,2.15823E-06
0.038462072,0.000051592
0.038480584,2.16094E-06
0.038490008,0.000035528
0.038532624,0.000043144
0.038622401,0.00005292
0.038638536,2.16883E-06
0.038703643,0.00004516
0.038736952,2.17487E-06
0.038779292,0.000040808
0.038861109,0.000027624
0.0389354,2.18862E-06
0.03897859,0.000058104
0.039023519,0.000045032
0.039097136,2.19819E-06
0.039114184,6.46966E-05
0.039163449,0.00002996
0.039231064,2.20538E-06
0.039247689,0.0000482
0.039274682,0.000041192
0.039330275,0.000007784
0.039345192,2.2084E-06
0.039372875,0.000017384
0.039494172,0.00005668
0.039503564,2.00714E-05
0.03951294,2.22017E-06
0.039565206,0.000032712
0.03961695,0.000024456
0.0397298,2.23236E-06
0.039731864,6.43688E-05
0.03976,0.000034504
0.03985372,2.23985E-06
0.039876489,0.000053992
0.039920856,2.24156E-06
0.03997545,0.000054952
0.040017267,0.000037768
0.040078068,0.000058568
0.040122012,0.000055512
0.04016556,1.40588E-05
0.0401826,2.25894E-06
0.040214318,0.000027816
0.040254318,0.000011816
0.040330679,0.000027176
0.040381408,2.27022E-06
0.040413776,0.000053272
0.040461336,2.27191E-06
0.04046444,1.49351E-05
0.040580346,0.00005684
0.040630498,0.000057992
0.040631914,2.28007E-06
0.040658283,0.000020776
0.040696484,0.000003976
0.040803005,0.000035496
0.040864584,2.29714E-06
0.04088591,0.0000354
0.040947086,0.000055576
0.041012895,2.30227E-06
0.041015815,0.000056304
0.041023848,0.000007336
0.041075544,2.30473E-06
0.041108257,0.000048744
0.04120677,0.000051256
0.041292227,2.32E-06
0.041295963,0.000064448
0.041301267,2.97515E-05
0.041360344,2.32031E-06
0.041409676,0.00005316
0.041450821,0.000035304
0.041528118,0.0000346
0.041542854,0.000011336
0.041574792,2.33386E-06
0.041637247,0.000058728
0.041643911,2.33727E-06
0.041699536,0.000051016
0.041752249,0.000030728
0.041759841,2.34406E-06
0.041832106,0.000012584
0.041866584,2.35074E-06
0.041937371,0.000035848
0.042004472,2.36082E-06
0.042027052,0.000035528
0.042116677,0.000058152
0.042140536,2.36853E-06
0.042155654,0.000025128
0.042222831,0.000011304
0.042246616,2.37224E-06
0.04228084,0.000006312
0.04235284,2.37646E-06
0.042424225,0.000050696
0.042486946,0.000025416
0.042560616,2.38744E-06
0.042610203,0.000055672
0.042633892,0.00000836
0.042703613,0.00001108
0.042761576,2.40053E-06
0.042803902,0.000057368
0.042848903,0.000031368
0.042895208,2.4102E-06
0.042919879,0.000038344
0.043014345,0.000032808
0.043039161,0.000007624
0.043067968,2.42017E-06
0.043084874,0.000011336
0.043145786,0.000034248
0.043179675,0.000028136
0.043236456,2.42952E-06
0.043264948,0.000042408
0.043322381,0.00001284
0.043384805,0.000040264
0.043394885,2.43776E-06
0.043420462,0.00002692
0.043470006,0.000035464
0.043580007,2.44738E-06
0.043582279,0.000058736
0.043628832,0.000013288
0.04372005,0.000010504
0.043754936,2.45697E-06
0.043827539,0.000025992
0.043885412,0.000025864
0.043911848,2.46646E-06
0.0439151,0.000008552
0.044036277,0.000058728
0.044037589,2.47053E-06
0.044039141,7.59133E-06
0.044102638,0.000034088
0.044141343,0.000006792
0.044192464,0.000003912
0.044257592,2.48533E-06
0.044280256,0.000053704
0.044312465,0.000015912
0.044375874,0.00003732
0.044387224,2.4905E-06
0.044436122,0.000034568
0.044495864,2.49486E-06
0.044505739,0.000038184
0.044555772,0.000046216
0.044619284,0.000042728
0.044622412,2.50192E-06
0.044695942,0.000037384
0.044719414,0.000018856
0.044756632,2.51194E-06
0.044787992,2.51067E-06
0.044812911,0.000025352
0.0449056,0.00005204
0.044978145,0.000044584
0.044990313,0.000015752
0.045039848,2.52646E-06
0.045079066,0.000022504
0.045104216,2.5277E-06
0.045150859,0.000032296
0.045203428,0.000037864
0.045247308,0.000040744
0.045265336,2.54001E-06
0.045334453,0.000054888
0.045376264,2.5456E-06
0.045422342,0.000050776
0.045461304,2.54971E-06
0.04547444,5.3873E-05
0.045508367,0.0000518
0.045585913,0.000038344
0.045651704,2.56055E-06
0.045672146,0.000037576
0.045713282,0.000032712
0.045723112,2.56389E-06
0.045761875,0.000015304
0.045869892,0.00003332
0.045944013,0.00002644
0.045955656,2.57794E-06
0.046007662,0.000042088
0.046045647,0.000016072
0.046155864,6.52887E-05
0.04615944,2.59092E-06
0.04619736,0.000019784
0.046262136,2.59499E-06
0.046287746,0.000020168
0.046377858,0.00003828
0.046427592,2.60563E-06
0.046467403,0.000050824
0.0465085,0.00001092
0.046581224,2.6131E-06
0.046605397,0.000035816
0.04667995,0.000031368
0.046757007,0.000032424
0.046781296,2.6255E-06
0.046859272,0.000057688
0.046893473,0.000034888
0.046934057,0.000034472
0.046992424,2.63772E-06
0.046999042,0.000020456
0.047114755,0.000056168
0.047168436,0.000055848
0.047198312,2.64871E-06
0.047268885,0.000056296
0.04735787,0.00005828
0.047403016,2.66098E-06
0.047409672,2.90806E-05
0.047478264,2.6616E-06
0.047503689,0.000037096
0.047588938,0.000026344
0.047591122,2.66709E-06
0.047660426,0.000055832
0.047707347,0.000023752
0.047762872,2.67856E-06
0.04776416,6.56386E-06
0.047834664,2.68174E-06
0.047849861,0.000020264
0.047914774,0.000015176
0.047923464,2.68592E-06
0.047972838,0.00003924
0.048063567,0.000056968
0.048083768,2.69515E-06
0.048132192,0.000051592
0.048220753,0.000054152
0.048244408,2.70231E-06
0.048287914,0.000042312
0.048365955,0.000033352
0.048396868,0.000024264
0.04843602,0.000013416
0.04849692,3.1315E-05
0.048514616,2.72104E-06
0.04858307,0.000019464
0.048604344,2.72311E-06
0.048685319,0.000048712
0.048729296,0.000007688
0.048798217,0.000037608
0.048815336,2.73611E-06
0.048872209,0.0000546
0.048922394,0.000051784
0.048945715,0.000020104
0.048951816,2.74185E-06
0.049032107,0.000055496
0.049059624,2.74904E-06
0.049106413,0.0000338
0.049164973,0.00005636
0.049224766,0.000058152
0.049258392,2.75931E-06
0.049269199,0.000004584
0.049337791,0.000039176
0.04936876,0.000015144
0.049426216,2.77089E-06
0.049506905,0.000053288
0.049516312,2.7744E-06
0.049563106,0.000024488
0.049599512,2.77922E-06
0.049670651,0.000057032
0.049765157,0.000056536
0.049805656,5.10349E-05
0.049808104,2.79368E-06
0.04987015,0.000043528
0.049913055,0.000023432
0.049936063,0.00001044
0.049946072,2.80198E-06
